"TEAM" "CONF" "G" "W" "L" "WL_perc" "BARTHAG" "WAB" "ADJ_T" "ADJOE" "ADJDE" "pp100p_ratio" "EFG_O" "EFG_D" "EFG_ratio" "TOR" "TORD" "TOR_ratio" "ORB" "DRB" "FTR" "FTRD" "FTR_ratio" "X2P_O" "X2P_D" "X3P_O" "X3P_D" "first_year" "age" "all_games_played" "all_WL_perc" "MM" "F4" "CHAMP" "POSTSEASON" "post"
"Montana_St." "BSky" 30 13 17 0.433333333333333 0.3654 -12.3 69.3 106.4 111.6 0.953405017921147 50.8 53.9 0.942486085343228 17.3 16.9 1.02366863905325 33 27.5 30.7 46.3 0.663066954643629 47.2 53.4 37.2 36.5 1902 109 2632 0.545 2 0 0 "no_postseason" "no"
"Morehead_St." "OVC" 35 21 14 0.6 0.5514 -6.4 66.3 105 103.2 1.01744186046512 48 50.6 0.948616600790514 18.6 21.4 0.869158878504673 38.6 29 35.3 53.7 0.657355679702048 45.8 49 36.2 35.7 1956 65 1786 0.498 7 0 0 "no_postseason" "no"
"Morgan_St." "MEAC" 30 8 22 0.266666666666667 0.1804 -17.4 70 93.9 107.1 0.876750700280112 44 50.7 0.867850098619329 16.7 20.8 0.802884615384615 30.4 33.9 35.8 38.5 0.92987012987013 43.6 52.5 30.1 31.2 1985 36 1049 0.365 2 0 0 "no_postseason" "no"
"Mount_St._Mary's" "NEC" 33 14 19 0.424242424242424 0.2579 -13.9 69.8 92.1 100.9 0.912784935579782 45.8 50.2 0.912350597609562 17.2 24.6 0.699186991869919 25.3 33.7 30.6 40.4 0.757425742574257 44.8 50.1 31.7 33.7 1989 32 938 0.434 5 0 0 "no_postseason" "no"
"Murray_St." "OVC" 29 15 14 0.517241379310345 0.5455 -9 65.3 106.8 105.1 1.01617507136061 51.6 52.2 0.988505747126437 17.8 19.2 0.927083333333333 28.7 26.2 34.1 40.8 0.83578431372549 50.1 51.1 36.1 36.1 1954 67 1900 0.634 17 0 0 "no_postseason" "no"
"Navy" "Pat" 32 18 14 0.5625 0.4044 -10 65.7 98.8 102.2 0.966731898238748 49.5 48.9 1.01226993865031 19.9 20.3 0.980295566502463 32.6 27.2 42.8 39.4 1.08629441624365 50.8 45.9 30.5 35.4 1908 113 2472 0.567 11 0 0 "no_postseason" "no"
"Nebraska" "B10" 34 16 18 0.470588235294118 0.7133 -5.5 68.2 109 100.7 1.0824230387289 50.3 50.1 1.00399201596806 17.4 19.7 0.883248730964467 31.8 28.1 32.6 39.7 0.821158690176322 49.4 47.5 34.7 36.7 1897 124 2893 0.526 7 0 0 "no_postseason" "no"
"Nebraska_Omaha" "Sum" 30 16 14 0.533333333333333 0.5084 -7.6 77.2 108.1 107.8 1.00278293135436 51.9 53.1 0.977401129943503 16.6 20.3 0.817733990147783 28.1 31.6 42.6 38.5 1.10649350649351 52.6 52.7 33.6 35.9 2013 8 238 0.487 0 0 0 "no_postseason" "no"
"Nevada" "MWC" 36 22 14 0.611111111111111 0.5864 -5.1 72.2 100.8 97.7 1.03172978505629 45.5 46.1 0.986984815618221 17.6 17.3 1.01734104046243 30.7 30.3 43.2 39.6 1.09090909090909 46.3 44.9 29.1 32.3 1913 65 1713 0.563 9 0 0 "no_postseason" "no"
"New_Hampshire" "AE" 31 18 13 0.580645161290323 0.3402 -7.6 68.1 98.7 104.5 0.944497607655502 46.7 50.2 0.930278884462151 16.8 15.1 1.11258278145695 29.5 21.7 36.6 34.5 1.06086956521739 45 48.6 33.2 35.3 1927 68 1736 0.244 0 0 0 "no_postseason" "no"
"New_Mexico" "MWC" 32 17 15 0.53125 0.6809 -6.8 71.8 108.2 101.3 1.06811451135242 52 48.5 1.07216494845361 21 17 1.23529411764706 30.5 28.6 43.9 37.1 1.1832884097035 51 48.4 36.3 32.5 1900 114 2600 0.581 15 0 0 "no_postseason" "no"
"New_Mexico_St." "WAC" 32 21 11 0.65625 0.6525 -4.1 66.4 101.3 95.9 1.0563086548488 50.2 44.8 1.12053571428571 20.2 16.2 1.24691358024691 36 25.1 36.9 28.4 1.29929577464789 50.7 42.3 32.5 33.5 1905 110 2629 0.589 25 1 0 "no_postseason" "no"
"New_Orleans" "Slnd" 27 7 20 0.259259259259259 0.1371 -16.5 72.7 95.3 111.8 0.852415026833631 45.1 52.9 0.852551984877127 19.7 21.4 0.920560747663551 34.8 33.5 43.2 43 1.0046511627907 43.8 51.5 32.5 37 1976 43 1248 0.546 5 0 0 "no_postseason" "no"
"Niagara" "MAAC" 32 7 25 0.21875 0.1578 -19.4 66.8 92.8 107.3 0.864864864864865 44.9 49 0.916326530612245 21.1 16.9 1.24852071005917 32.8 31.3 34 35.5 0.957746478873239 46.2 46.4 28.2 35.7 1906 114 2727 0.54 3 0 0 "no_postseason" "no"
"Nicholls_St." "Slnd" 31 8 23 0.258064516129032 0.1355 -16.7 69.8 91.2 107.2 0.850746268656716 47.1 50.8 0.927165354330709 22 18.2 1.20879120879121 25 34.5 40.4 39.7 1.0176322418136 47.7 49.3 30.9 35.9 1981 40 1121 0.406 2 0 0 "no_postseason" "no"
"NJIT" "ASun" 34 19 15 0.558823529411765 0.3919 -8.8 69.9 100.7 104.6 0.962715105162524 51.8 51.3 1.00974658869396 18.2 19.2 0.947916666666667 26.8 31.1 33.7 35.7 0.943977591036415 51.1 50.6 35.1 34.9 2010 10 331 0.486 0 0 0 "no_postseason" "no"
"Norfolk_St." "MEAC" 32 15 17 0.46875 0.2859 -11 68.4 103.4 112 0.923214285714286 48.7 50.2 0.970119521912351 17.7 19.1 0.926701570680628 32.2 34.3 41.5 41.9 0.990453460620525 46.7 46.1 34.7 38 1998 23 699 0.472 1 0 0 "no_postseason" "no"
"North_Carolina" "ACC" 40 33 7 0.825 0.9531 8.6 71.7 123.3 94.9 1.29926238145416 52.6 48.1 1.09355509355509 15.4 18.2 0.846153846153846 40.7 30 32.3 30.4 1.0625 53.9 44.6 32.7 36.2 1911 110 3073 0.738 50 20 6 "Second" "yes"
"North_Carolina_A&T" "MEAC" 31 10 21 0.32258064516129 0.1082 -16.8 68.7 95.1 114.3 0.832020997375328 45.8 51.3 0.892787524366472 19.5 18.2 1.07142857142857 29.8 31.5 37 48.5 0.762886597938144 44.8 51.7 31.8 33.8 1974 47 1367 0.482 10 0 0 "no_postseason" "no"
"North_Carolina_Central" "MEAC" 29 10 19 0.344827586206897 0.179 -15.6 66.6 97.5 111.3 0.876010781671159 47.7 50 0.954 20.4 18.5 1.1027027027027 33.9 31.1 38.7 37.9 1.02110817941953 46.3 49.3 33.9 34 2011 10 309 0.602 4 0 0 "no_postseason" "no"
"North_Carolina_St." "ACC" 33 16 17 0.484848484848485 0.7561 -4 68.5 113.6 102.9 1.10398445092323 48.5 50.6 0.958498023715415 16.1 15 1.07333333333333 36.3 30.4 38.9 29.7 1.30976430976431 46.9 47.5 34.8 37.4 1913 108 2818 0.62 27 3 2 "no_postseason" "no"
"North_Dakota" "BSky" 30 14 16 0.466666666666667 0.4438 -10.5 72.4 99.4 101.4 0.980276134122288 50.6 51.2 0.98828125 18.1 19.6 0.923469387755102 23.8 25.9 39.3 38.6 1.01813471502591 48.7 51 36.7 34.4 1905 27 499 0.595 1 0 0 "no_postseason" "no"
"North_Dakota_St." "Sum" 31 18 13 0.580645161290323 0.5098 -7.2 65.4 100.1 99.8 1.00300601202405 49.9 47.7 1.0461215932914 16.2 16.9 0.958579881656805 25.6 26.2 33.9 31.8 1.06603773584906 49.1 47.2 34.1 32.4 1898 41 752 0.69 4 0 0 "no_postseason" "no"
"North_Florida" "ASun" 31 19 12 0.612903225806452 0.5103 -5.1 71.3 113.5 113.1 1.00353669319187 57.9 51.8 1.11776061776062 15.3 14.4 1.0625 24.1 33.4 28.7 27.1 1.0590405904059 54.7 51.8 40.9 34.6 2010 11 346 0.494 1 0 0 "no_postseason" "no"
"North_Texas" "CUSA" 30 10 20 0.333333333333333 0.2333 -14.7 70.7 100.5 111.4 0.902154398563734 49.3 53.3 0.924953095684803 19.5 17.2 1.13372093023256 30.3 31.2 44.1 42.5 1.03764705882353 49.8 52.7 32.2 36.2 1922 65 1776 0.443 3 0 0 "no_postseason" "no"
"Northeastern" "CAA" 32 17 15 0.53125 0.6055 -7 66.2 106.2 102.3 1.03812316715543 51.7 51.7 1 18.2 17.2 1.05813953488372 25.9 28.8 38.7 27.9 1.38709677419355 48.5 52 37.2 33.9 1938 57 1553 0.525 9 0 0 "no_postseason" "no"
"Northern_Arizona" "BSky" 28 3 25 0.107142857142857 0.0926 -18.8 71.2 92.6 112.9 0.820194862710363 45.2 56.2 0.804270462633452 18.1 17.5 1.03428571428571 22.3 29.6 36.1 34.3 1.05247813411079 42.3 53.9 33.4 39.9 1919 81 1917 0.453 2 0 0 "no_postseason" "no"
"Northern_Colorado" "BSky" 29 8 21 0.275862068965517 0.1513 -16 69.6 101 117.3 0.861040068201193 50.7 55.9 0.906976744186047 19.9 17.7 1.12429378531073 29.2 29.8 43.4 48.4 0.896694214876033 48.8 54.4 36.4 38.8 1911 41 747 0.534 1 0 0 "no_postseason" "no"
"Northern_Illinois" "MAC" 30 17 13 0.566666666666667 0.4918 -6.7 68.6 100.5 100.8 0.99702380952381 47.8 49 0.975510204081633 18.5 19.9 0.92964824120603 32.1 27.7 41.7 41.3 1.00968523002421 44.8 46.4 35.6 35.2 1927 54 1499 0.451 3 0 0 "no_postseason" "no"
"Northern_Iowa" "MVC" 35 22 13 0.628571428571429 0.8109 -2.1 63.7 109.7 96.7 1.13443640124095 53.2 48.7 1.09240246406571 15.2 18.5 0.821621621621622 17.7 27.4 34.1 24.8 1.375 51.3 48.9 37.2 32.4 1981 40 1197 0.528 8 0 0 "R32" "yes"
"Northern_Kentucky" "Horz" 28 7 21 0.25 0.2828 -14 68.2 99.4 107.8 0.922077922077922 50.3 50.2 1.00199203187251 19.7 16.1 1.22360248447205 26.5 29.4 31.2 42.6 0.732394366197183 48.6 47.9 35.3 36.8 2013 8 233 0.528 2 0 0 "no_postseason" "no"
"Northwestern" "B10" 32 20 12 0.625 0.7618 -2 64.5 109.8 99.2 1.10685483870968 52.5 46.5 1.12903225806452 15.8 16.4 0.963414634146342 30.5 28.3 28.4 35 0.811428571428571 51.6 43.4 35.8 34.5 1905 115 2620 0.417 1 0 0 "no_postseason" "no"
"Northwestern_St." "Slnd" 24 5 19 0.208333333333333 0.1378 -14.4 74.2 100.8 118.2 0.852791878172589 50.2 55.1 0.911070780399274 19.5 18.6 1.04838709677419 27.3 38.6 35.2 36.1 0.975069252077562 49.5 54.8 34.3 37.1 1977 44 1255 0.441 3 0 0 "no_postseason" "no"
"Notre_Dame" "ACC" 36 24 12 0.666666666666667 0.8269 2.3 65.5 118.3 103.3 1.14520813165537 54 49.5 1.09090909090909 15.3 14.8 1.03378378378378 32.7 32.1 32.9 26 1.26538461538462 52.9 46.5 37.4 36.9 1897 116 2925 0.647 36 1 0 "E8" "yes"
"Oakland" "Horz" 35 23 12 0.657142857142857 0.7053 -3.4 74.5 114.6 106.2 1.07909604519774 53.1 49.6 1.07056451612903 15.2 16.5 0.921212121212121 31.2 29.5 41.8 32.1 1.30218068535826 49.3 48.1 39.8 34.9 2000 21 661 0.545 3 0 0 "no_postseason" "no"
"Ohio" "MAC" 34 22 12 0.647058823529412 0.5952 -5.3 70.7 110.1 106.5 1.03380281690141 54.2 49.6 1.09274193548387 16.9 14.5 1.16551724137931 24.9 25.8 37.4 33.5 1.11641791044776 52.3 47.1 38.2 36.4 1908 113 2698 0.57 13 0 0 "no_postseason" "no"
"Ohio_St." "B10" 35 21 14 0.6 0.735 -1.1 68.5 105.6 96.7 1.09203722854188 49.4 46.6 1.06008583690987 18.8 17.1 1.09941520467836 30.2 29.1 36 30.4 1.18421052631579 49 44.5 33.4 33.4 1899 121 2899 0.614 33 11 1 "no_postseason" "no"
"Oklahoma" "B12" 37 29 8 0.783783783783784 0.9326 8 70.8 118.2 94.1 1.25611052072264 54.3 47.2 1.15042372881356 18.3 17.7 1.03389830508475 31.2 30.5 33 28.3 1.1660777385159 48.2 45.3 42.2 33.7 1908 113 2780 0.609 32 5 0 "F4" "yes"
"Oklahoma_St." "B12" 32 10 22 0.3125 0.7298 -6.7 65.1 105.7 97 1.08969072164948 48.3 47.1 1.02547770700637 19.1 17.5 1.09142857142857 28.8 32.3 38.3 40.9 0.936430317848411 47.8 44.7 32.8 34.2 1908 111 2849 0.586 28 6 2 "no_postseason" "no"
"Old_Dominion" "CUSA" 38 25 13 0.657894736842105 0.7012 -6.5 62.2 105.5 97.9 1.07763023493361 47.9 45.5 1.05274725274725 14.4 17.2 0.837209302325581 36.6 27.1 31 35.8 0.865921787709497 48.7 44.4 30.1 31.5 1977 44 1363 0.611 12 0 0 "no_postseason" "no"
"Oral_Roberts" "Sum" 29 12 17 0.413793103448276 0.485 -9.4 69.8 106.4 107 0.994392523364486 50.5 52.1 0.969289827255278 17.3 15.9 1.08805031446541 28.1 30 36.6 33 1.10909090909091 48 50.2 38 37.4 1972 45 1328 0.559 5 0 0 "no_postseason" "no"
"Oregon" "P12" 37 30 7 0.810810810810811 0.9163 6.7 69 118.4 96.2 1.23076923076923 52.3 48.9 1.06952965235174 16.1 20.2 0.797029702970297 34.1 30.5 40.3 32 1.259375 52.6 46.1 34.4 36.2 1903 115 3045 0.551 16 2 1 "E8" "yes"
"Oregon_St." "P12" 31 18 13 0.580645161290323 0.788 0.3 68 109.9 98.1 1.12028542303772 49.8 49.5 1.00606060606061 16.6 19.5 0.851282051282051 29 32.2 36.8 39.3 0.936386768447837 46.9 50 37.4 32.4 1902 119 3113 0.569 17 2 0 "R64" "yes"
"Penn" "Ivy" 27 10 17 0.37037037037037 0.273 -10.9 68.6 98.4 107.1 0.918767507002801 49 49.8 0.983935742971888 19.4 16.7 1.16167664670659 27.9 30.5 31.9 33.5 0.952238805970149 51.3 48.7 30.4 34.8 1897 119 2906 0.617 24 1 0 "no_postseason" "no"
"Penn_St." "B10" 32 16 16 0.5 0.5465 -4.8 67 101.3 99.7 1.0160481444333 46.6 48.8 0.954918032786885 16.9 17.6 0.960227272727273 28.7 29.4 34.5 42.5 0.811764705882353 45.9 45.5 31.7 36.6 1897 124 2677 0.556 9 1 0 "no_postseason" "no"
"Pepperdine" "WCC" 31 17 14 0.548387096774194 0.5793 -5 68.4 105.6 102.7 1.02823758519961 49 49.8 0.983935742971888 16 16.1 0.993788819875776 30.3 29.8 41.1 31.4 1.30891719745223 48.3 50.2 34 32.6 1944 66 1881 0.497 13 0 0 "no_postseason" "no"
"Pittsburgh" "ACC" 32 20 12 0.625 0.8659 1.8 66.3 113.9 96.9 1.17543859649123 51.1 50 1.022 17.5 16.9 1.03550295857988 36.9 27.5 36.1 32.4 1.1141975308642 50.4 48.4 35 35.4 1906 113 2799 0.581 26 1 0 "R64" "yes"
"Portland" "WCC" 31 11 20 0.354838709677419 0.4588 -12.3 72.8 107.6 109.2 0.985347985347985 49.9 52.4 0.952290076335878 16.8 18.4 0.91304347826087 30.7 34.2 31.4 41.4 0.758454106280193 47 49.4 36.3 38.5 1954 67 1881 0.422 2 0 0 "no_postseason" "no"
"Portland_St." "BSky" 29 11 18 0.379310344827586 0.307 -13.9 72.8 102 109.5 0.931506849315068 51.2 53.3 0.960600375234522 17.4 19.1 0.910994764397906 28.7 30.7 33.9 32.8 1.03353658536585 52.7 51.4 31.5 38.3 1973 31 883 0.488 2 0 0 "no_postseason" "no"
"Prairie_View_A&M" "SWAC" 31 7 24 0.225806451612903 0.0987 -18.3 69.7 88.3 107.1 0.824463118580766 41.8 50.7 0.824457593688363 21.8 23.4 0.931623931623932 30.7 36.3 36.4 47.4 0.767932489451477 42.1 53 27.3 30.6 1981 40 1150 0.291 2 0 0 "no_postseason" "no"
"Presbyterian" "BSth" 28 8 20 0.285714285714286 0.1254 -15.8 68.4 93 110.1 0.844686648501362 47.3 52.5 0.900952380952381 21 19 1.10526315789474 26 31.4 34.8 38.8 0.896907216494845 47.7 53.3 30.8 34.2 2011 10 301 0.346 0 0 0 "no_postseason" "no"
"Princeton" "Ivy" 28 21 7 0.75 0.791 -0.1 69.5 112.2 99.9 1.12312312312312 54.2 49.2 1.10162601626016 16.2 18.2 0.89010989010989 28 26.3 33.9 31.1 1.09003215434084 52 47.6 38.1 35.4 1901 120 2850 0.615 25 1 0 "no_postseason" "no"
"Providence" "BE" 35 24 11 0.685714285714286 0.8193 3.4 69.3 108.7 95.4 1.13941299790356 48 49.3 0.973630831643002 16.1 20.6 0.781553398058252 30.4 30.3 37.3 28 1.33214285714286 48 49.8 32.1 32.3 1929 71 2035 0.611 20 2 0 "R32" "yes"
"Purdue" "B10" 35 26 9 0.742857142857143 0.9316 4.4 68.9 117.2 93.4 1.25481798715203 53.6 44.3 1.20993227990971 17.7 13.7 1.29197080291971 35 23.4 35.4 28.1 1.25978647686833 52.8 42.9 36.7 31.4 1897 122 2855 0.641 31 2 0 "R64" "yes"
"Quinnipiac" "MAAC" 30 9 21 0.3 0.2167 -16.7 69.6 91.5 102.3 0.894428152492669 42.8 46.5 0.920430107526882 21.7 17.4 1.24712643678161 38.4 29.3 28 40.1 0.698254364089775 38.3 46.5 34.1 31 1999 22 643 0.477 0 0 0 "no_postseason" "no"
"Radford" "BSth" 29 14 15 0.482758620689655 0.3182 -10 66.8 102 109 0.935779816513762 50.2 51.3 0.978557504873294 19.3 17 1.13529411764706 34.4 30.1 29 34.3 0.845481049562682 49.5 51.6 34.4 33.8 1985 36 1063 0.517 3 0 0 "no_postseason" "no"
"Rhode_Island" "A10" 32 17 15 0.53125 0.7403 -5.9 65.7 107.6 98.3 1.09460834181078 50.4 47.6 1.05882352941176 17.5 18.8 0.930851063829787 30.6 26.3 37.6 39.6 0.94949494949495 48.3 46.6 36.5 33.3 1904 114 2662 0.572 10 0 0 "no_postseason" "no"
"Rice" "CUSA" 30 10 20 0.333333333333333 0.2413 -14.8 70.7 104.7 115.6 0.905709342560554 51.2 56.2 0.911032028469751 17.9 18.4 0.972826086956522 26.7 32.2 41.5 36.7 1.13079019073569 53.4 52.7 31.9 41.8 1915 106 2568 0.437 4 0 0 "no_postseason" "no"
"Richmond" "A10" 32 16 16 0.5 0.7136 -5.5 69.2 112.6 104 1.08269230769231 54.7 50.9 1.07465618860511 14.7 18.2 0.807692307692308 23.2 31.7 35.2 36.1 0.975069252077562 55.4 49.4 35.6 36 1913 108 2598 0.533 9 0 0 "no_postseason" "no"
"Rider" "MAAC" 33 13 20 0.393939393939394 0.347 -14.1 65.3 98.1 103.6 0.946911196911197 48.3 47.8 1.01046025104603 19.2 18.2 1.05494505494505 28.6 29.4 35.4 32.4 1.09259259259259 48.9 45.7 31.5 34 1929 57 1600 0.528 3 0 0 "no_postseason" "no"
"Robert_Morris" "NEC" 32 10 22 0.3125 0.1545 -17.3 69.1 90.4 104.9 0.861773117254528 46.6 49.4 0.94331983805668 20.4 22 0.927272727272727 26.1 34.7 35.5 32.9 1.0790273556231 49.6 48.9 27.6 33.5 1977 44 1298 0.488 8 0 0 "no_postseason" "no"
"Rutgers" "B10" 31 6 25 0.193548387096774 0.261 -14 71.4 97.5 106.7 0.91377694470478 45.8 52 0.880769230769231 18.9 16.1 1.17391304347826 25.3 35.9 34.5 29.7 1.16161616161616 44.9 49.9 32.2 37.4 1914 106 2465 0.507 6 1 0 "no_postseason" "no"
"Sacramento_St." "BSky" 29 12 17 0.413793103448276 0.2178 -12.9 69.3 96.8 108.1 0.895467160037003 49.3 50.1 0.984031936127744 16.7 17.6 0.948863636363636 26.3 31.2 34.9 37.9 0.920844327176781 49.2 50.9 33.1 32.5 1992 29 814 0.311 0 0 0 "no_postseason" "no"
"Sacred_Heart" "NEC" 30 12 18 0.4 0.1772 -13.8 72.2 98 112.1 0.874219446922391 48.4 51.1 0.947162426614481 20.2 18 1.12222222222222 33.4 32.4 38.7 39.4 0.982233502538071 49.2 49.6 31.1 35.9 2000 21 623 0.38 0 0 0 "no_postseason" "no"
"Saint_Joseph's" "A10" 36 28 8 0.777777777777778 0.86 3.4 70.9 114.2 97.6 1.17008196721311 51.2 48.1 1.06444906444906 14.3 16.1 0.888198757763975 28.3 25.8 37.4 25 1.496 52.3 49.2 32.7 31.1 1910 111 2787 0.592 21 1 0 "R32" "yes"
"Saint_Louis" "A10" 32 11 21 0.34375 0.3913 -11.6 69.6 96.4 100.2 0.962075848303393 47.7 50 0.954 19.5 18.5 1.05405405405405 20.7 27.9 37.8 39.3 0.961832061068702 46.9 50.5 32.8 32.8 1916 104 2668 0.54 10 0 0 "no_postseason" "no"
"Saint_Mary's" "WCC" 34 28 6 0.823529411764706 0.883 2 62.5 117.6 98.6 1.19269776876268 58.4 46.2 1.26406926406926 15.4 15.5 0.993548387096774 29.8 26.7 29 24.1 1.20331950207469 56.4 44.8 41 32.7 1910 111 2596 0.522 10 0 0 "no_postseason" "no"
"Saint_Peter's" "MAAC" 30 14 16 0.466666666666667 0.3266 -10.7 65.7 95.1 101.3 0.938795656465943 47.7 47.8 0.997907949790795 19.5 17.7 1.10169491525424 30.4 26.3 35.1 31.7 1.10725552050473 47 45.7 32.7 34.1 1966 55 1555 0.493 3 0 0 "no_postseason" "no"
"Sam_Houston_St." "Slnd" 30 15 15 0.5 0.3323 -8.9 67.8 101.1 107.4 0.941340782122905 49.3 51.9 0.94990366088632 16.9 18.7 0.903743315508021 28.8 23.7 36.6 44.8 0.816964285714286 48 50.9 34.1 35.6 1987 34 997 0.525 2 0 0 "no_postseason" "no"
"Samford" "SC" 31 11 20 0.354838709677419 0.3177 -14.8 68.9 101.1 108.1 0.935245143385754 50.1 51.4 0.974708171206226 19.6 20.9 0.937799043062201 29.4 32.5 44.7 42.9 1.04195804195804 51 48.9 31.9 37 1973 48 1374 0.437 2 0 0 "no_postseason" "no"
"San_Diego" "WCC" 29 8 21 0.275862068965517 0.2743 -13.5 67 92.8 101 0.918811881188119 45.2 50 0.904 20.6 17.4 1.18390804597701 26 28.8 33.9 42.1 0.805225653206651 46.1 48.1 29.2 36.2 1980 41 1197 0.5 4 0 0 "no_postseason" "no"
"San_Diego_St." "MWC" 36 26 10 0.722222222222222 0.8366 0.1 65.9 104 90.3 1.15171650055371 47.2 42.5 1.11058823529412 18.4 18 1.02222222222222 33.9 27.2 42.5 31.3 1.35782747603834 46.3 41.6 32.6 29.4 1971 50 1491 0.544 12 0 0 "no_postseason" "no"
"San_Francisco" "WCC" 29 14 15 0.482758620689655 0.3908 -8.4 71.1 105.5 109.6 0.962591240875912 50 51.7 0.967117988394584 17.8 16 1.1125 33.4 30.2 39.1 35.8 1.09217877094972 48.5 47.8 35.1 38.6 1924 93 2413 0.579 16 3 2 "no_postseason" "no"
"San_Jose_St." "MWC" 28 6 22 0.214285714285714 0.329 -15.4 70.6 96.3 102.4 0.9404296875 46.8 49.6 0.943548387096774 19.2 17.2 1.11627906976744 27.1 29.7 38.5 47.5 0.810526315789474 48.2 47.9 29.8 35.4 1938 70 1904 0.399 2 0 0 "no_postseason" "no"
"Santa_Clara" "WCC" 30 10 20 0.333333333333333 0.3383 -11.9 66.5 101.1 107.2 0.943097014925373 47.9 50.8 0.942913385826772 16.9 16.7 1.01197604790419 24.4 30 33.8 36.8 0.918478260869565 45.2 50.4 34.8 34.4 1909 111 2616 0.574 11 1 0 "no_postseason" "no"
"Seattle" "WAC" 30 13 17 0.433333333333333 0.2194 -11.2 66.7 94 104.9 0.896091515729266 47.5 49.1 0.967413441955193 23.1 18.9 1.22222222222222 32.5 31.3 36 34.9 1.03151862464183 44.7 47.7 35.5 33.9 1953 38 1052 0.588 11 1 0 "no_postseason" "no"
"Seton_Hall" "BE" 34 25 9 0.735294117647059 0.9014 5.3 70.4 110.8 91.4 1.21225382932166 49.8 45.4 1.09691629955947 19.4 19.5 0.994871794871795 34.7 30.8 40.4 33.8 1.19526627218935 48.8 44.3 34.7 31.7 1909 107 2612 0.583 13 1 0 "R64" "yes"
"Siena" "MAAC" 34 21 13 0.617647058823529 0.5747 -6.4 71.1 106.8 104 1.02692307692308 52 47.2 1.10169491525424 22.2 17.3 1.28323699421965 39.1 30 40.8 38.4 1.0625 50.7 46.7 36.8 32.1 1939 62 1692 0.546 6 0 0 "no_postseason" "no"
"SIU_Edwardsville" "OVC" 28 6 22 0.214285714285714 0.1733 -16.7 67.3 94.6 108.3 0.873499538319483 44.8 51.8 0.864864864864865 19.7 17.6 1.11931818181818 32.4 29.3 36.9 43.9 0.840546697038724 44.4 50 30.4 37.2 2011 20 278 0.311 0 0 0 "no_postseason" "no"
"SMU" "Amer" 30 25 5 0.833333333333333 0.8974 3.6 66.6 117.2 97.1 1.20700308959835 55.3 46.6 1.18669527896996 18.8 18.3 1.02732240437158 41.2 28.5 33.8 30.4 1.11184210526316 52.5 44.6 42 33.1 1917 104 2583 0.525 12 1 0 "no_postseason" "no"
"South_Alabama" "SB" 31 12 19 0.387096774193548 0.2814 -12.6 70.6 95.1 103.1 0.922405431619787 46.1 48.4 0.952479338842975 20.6 18 1.14444444444444 30.5 32.5 38.3 38.7 0.989664082687338 45.1 48.4 31.9 32.2 1972 49 1420 0.56 8 0 0 "no_postseason" "no"
"South_Carolina" "SEC" 33 24 9 0.727272727272727 0.809 1.8 71.2 108.1 95.3 1.13431269674711 48.5 47.4 1.02320675105485 18.9 20.5 0.921951219512195 37.5 29.5 43.2 38.2 1.13089005235602 46.6 42.9 35.4 35.8 1909 112 2695 0.532 9 1 0 "no_postseason" "no"
"South_Carolina_St." "MEAC" 32 17 15 0.53125 0.2391 -9.5 68.5 101.8 112.6 0.904085257548846 49.8 50.7 0.982248520710059 17 17.5 0.971428571428571 29.1 31.4 34.8 38.7 0.89922480620155 49.6 49.9 33.6 34.6 1972 49 1431 0.484 5 0 0 "no_postseason" "no"
"South_Dakota" "Sum" 30 12 18 0.4 0.3625 -11.6 71.5 104.7 109.9 0.952684258416742 51.7 54.2 0.953874538745387 16.4 19 0.863157894736842 25 30.2 30.1 40.9 0.735941320293399 50.5 50.9 36.4 39.8 2009 12 385 0.642 5 0 0 "no_postseason" "no"
"South_Dakota_St." "Sum" 32 24 8 0.75 0.737 -1.2 69.2 110.5 101.1 1.09297725024728 51.3 48 1.06875 17.1 17.2 0.994186046511628 32.4 25.5 40.2 40.2 1 49.7 47.1 36.1 33.3 2009 12 388 0.644 5 0 0 "R64" "yes"
"South_Florida" "Amer" 33 8 25 0.242424242424242 0.3312 -14.8 67.7 97.6 103.8 0.940269749518304 45.4 47.2 0.961864406779661 21.9 14.3 1.53146853146853 34.6 32.5 33 35.6 0.926966292134831 46.2 46.9 28.6 31.9 1974 47 1377 0.458 3 0 0 "no_postseason" "no"
"Southeast_Missouri_St." "OVC" 27 3 24 0.111111111111111 0.1126 -19.2 71.9 91 108.9 0.835629017447199 44.1 54 0.816666666666667 19.8 18.5 1.07027027027027 28.5 29.6 35.7 31.9 1.11912225705329 44.6 55.3 28.8 34.7 1992 29 842 0.417 1 0 0 "no_postseason" "no"
"Southeastern_Louisiana" "Slnd" 31 10 21 0.32258064516129 0.1468 -15.8 69 96.2 112.1 0.858162355040143 51.1 52.1 0.980806142034549 21.5 19.1 1.12565445026178 29.4 33.6 37 41.9 0.883054892601432 49.1 49.5 36.5 37.5 1981 39 1112 0.436 1 0 0 "no_postseason" "no"
"Southern" "SWAC" 32 19 13 0.59375 0.3065 -8.1 69.5 98.9 106.2 0.931261770244821 48.5 47.9 1.0125260960334 16.3 19.6 0.831632653061224 28.1 31.2 38.1 39.9 0.954887218045113 47.6 47.7 33.8 32.2 1907 114 2846 0.573 18 2 0 "R68" "yes"
