"YEAR" "TEAM" "CONF" "G" "W" "L" "WL_perc" "BARTHAG" "WAB" "ADJ_T" "ADJOE" "ADJDE" "pp100p_ratio" "EFG_O" "EFG_D" "EFG_ratio" "TOR" "TORD" "TOR_ratio" "ORB" "DRB" "FTR" "FTRD" "FTR_ratio" "X2P_O" "X2P_D" "X3P_O" "X3P_D" "first_year" "age" "all_games_played" "all_WL_perc" "MM" "F4" "CHAMP" "POSTSEASON" "post"
"2018" "Richmond" "A10" 32 12 20 0.375 0.4755 -11.4 69.1 107.1 108 0.991666666666667 52.1 55.4 0.94043321299639 16.9 19 0.889473684210526 23.4 28.3 29.7 31.4 0.945859872611465 53.2 55.3 33.4 37.2 1913 108 2598 0.533 9 0 0 "no_postseason" "no"
"2018" "Rider" "MAAC" 32 22 10 0.6875 0.527 -3.4 74.9 107.8 106.8 1.00936329588015 52.6 52.8 0.996212121212121 17.6 20.5 0.858536585365854 33.5 28.6 42.1 36.8 1.14402173913043 52 50.5 35.8 37.1 1929 57 1600 0.528 3 0 0 "no_postseason" "no"
"2018" "Robert_Morris" "NEC" 33 16 17 0.484848484848485 0.2596 -11.8 70.6 93.2 102.1 0.9128305582762 47.4 50.5 0.938613861386139 20.9 22.3 0.937219730941704 31.2 31.2 34.3 36.2 0.947513812154696 45.9 51.1 33.2 32.8 1977 44 1298 0.488 8 0 0 "no_postseason" "no"
"2018" "Rutgers" "B10" 33 15 18 0.454545454545455 0.589 -6.8 67.2 98.1 95 1.03263157894737 43.6 48 0.908333333333333 17.2 20.5 0.839024390243902 33.3 29.1 30.5 30.8 0.99025974025974 43.4 47.6 29.6 32.5 1914 106 2465 0.507 6 1 0 "no_postseason" "no"
"2018" "Sacramento_St." "BSky" 30 7 23 0.233333333333333 0.2122 -18.6 66.9 98.6 110.5 0.892307692307692 49 52.7 0.929791271347248 17.9 17.5 1.02285714285714 24.1 29.5 27.8 33.4 0.832335329341317 47.7 50.9 34.6 37.2 1992 29 814 0.311 0 0 0 "no_postseason" "no"
"2018" "Sacred_Heart" "NEC" 30 10 20 0.333333333333333 0.1908 -16.9 69.6 95.6 108.4 0.881918819188192 48.5 50.9 0.952848722986248 21.5 14.6 1.47260273972603 32.5 22.6 30 33 0.909090909090909 50.3 50.9 29.9 33.9 2000 21 623 0.38 0 0 0 "no_postseason" "no"
"2018" "Saint_Joseph's" "A10" 32 16 16 0.5 0.628 -8.1 71.6 104.5 99.9 1.04604604604605 48.8 49.6 0.983870967741935 13.9 16.2 0.858024691358025 23.5 24.5 34.6 24.6 1.40650406504065 47.7 48.9 33.7 33.7 1910 111 2787 0.592 21 1 0 "no_postseason" "no"
"2018" "Saint_Louis" "A10" 32 17 15 0.53125 0.5572 -7.9 65.3 101.3 99.3 1.02014098690836 47.1 49.3 0.955375253549696 19.5 18.3 1.0655737704918 33.8 27 45.8 35.1 1.3048433048433 46.6 47.7 32 34.8 1916 104 2668 0.54 10 0 0 "no_postseason" "no"
"2018" "Saint_Mary's" "WCC" 36 30 6 0.833333333333333 0.8468 1.3 64.6 118.7 102.3 1.1603128054741 58.7 49.2 1.19308943089431 15.4 15.1 1.01986754966887 28.9 22.8 30.4 24.8 1.2258064516129 57.1 49.5 41 32.3 1910 111 2596 0.522 10 0 0 "no_postseason" "no"
"2018" "Saint_Peter's" "MAAC" 32 14 18 0.4375 0.3625 -13 63.9 94.5 99.3 0.95166163141994 49.2 48.4 1.01652892561983 19.6 21.3 0.92018779342723 27.1 28.9 27.3 42.3 0.645390070921986 48.1 47.8 33.7 32.9 1966 55 1555 0.493 3 0 0 "no_postseason" "no"
"2018" "Sam_Houston_St." "Slnd" 32 21 11 0.65625 0.3629 -9.4 68.1 101 106.1 0.951932139491046 48.2 51.8 0.930501930501931 18.8 20.1 0.935323383084577 32.5 27.4 34 37.6 0.904255319148936 47 53.1 33.7 33.3 1987 34 997 0.525 2 0 0 "no_postseason" "no"
"2018" "Samford" "SC" 30 10 20 0.333333333333333 0.211 -15.3 71.9 106.5 119.4 0.891959798994975 54.4 57.7 0.942807625649913 19.1 18.7 1.02139037433155 24.7 34.8 30.8 28.5 1.08070175438596 53.3 58.3 37.2 38 1973 48 1374 0.437 2 0 0 "no_postseason" "no"
"2018" "San_Diego" "WCC" 33 20 13 0.606060606060606 0.6325 -5.7 68 104.1 99.3 1.04833836858006 53.1 46.3 1.14686825053996 19.6 17.8 1.10112359550562 22.4 26.4 39.3 41.9 0.937947494033413 51.7 46.4 36.6 30.7 1980 41 1197 0.5 4 0 0 "no_postseason" "no"
"2018" "San_Diego_St." "MWC" 32 22 10 0.6875 0.8486 -1.5 70 110.2 94.9 1.16122233930453 51.7 48.6 1.06378600823045 17 19 0.894736842105263 31.6 25 35.1 29.6 1.18581081081081 52 47.8 34.1 33.2 1971 50 1491 0.544 12 0 0 "R64" "yes"
"2018" "San_Francisco" "WCC" 38 22 16 0.578947368421053 0.5476 -7.1 68 101.8 100.1 1.01698301698302 49.4 48.9 1.01022494887526 17.4 17 1.02352941176471 28 25.7 29.3 36.9 0.794037940379404 48.4 48.5 33.8 33.3 1924 93 2413 0.579 16 3 2 "no_postseason" "no"
"2018" "San_Jose_St." "MWC" 29 4 25 0.137931034482759 0.213 -18.5 68.3 95.5 106.9 0.893358278765201 48.6 53.2 0.913533834586466 23.6 14.9 1.58389261744966 27.8 24.8 34.2 30.8 1.11038961038961 46.2 53.3 36.2 35.4 1938 70 1904 0.399 2 0 0 "no_postseason" "no"
"2018" "Santa_Clara" "WCC" 29 11 18 0.379310344827586 0.2557 -12.5 65.7 99 108.6 0.911602209944751 48.6 56.6 0.858657243816254 17.2 18.9 0.91005291005291 23.7 27.1 30.2 32.4 0.932098765432099 47.1 55.1 33.8 40 1909 111 2616 0.574 11 1 0 "no_postseason" "no"
"2018" "Seattle" "WAC" 31 20 11 0.645161290322581 0.4744 -7.4 68.5 103.7 104.6 0.991395793499044 51 47.2 1.08050847457627 19.6 15.5 1.26451612903226 29.7 27.9 34.5 41 0.841463414634146 47.4 44.8 37.2 34.5 1953 38 1052 0.588 11 1 0 "no_postseason" "no"
"2018" "Seton_Hall" "BE" 34 22 12 0.647058823529412 0.8902 2.5 70.7 117.8 98.2 1.19959266802444 52.9 50.3 1.05168986083499 17.8 17.7 1.00564971751412 34.3 28.4 35.2 29.8 1.18120805369128 52 50 36.5 33.8 1909 107 2612 0.583 13 1 0 "R32" "yes"
"2018" "Siena" "MAAC" 32 8 24 0.25 0.209 -18.6 67.3 96.1 107.8 0.891465677179963 48.2 50.9 0.946954813359529 21.7 15.6 1.39102564102564 31.4 29 36.4 42.1 0.864608076009501 44.7 50.1 36.7 34.9 1939 62 1692 0.546 6 0 0 "no_postseason" "no"
"2018" "SIU_Edwardsville" "OVC" 30 9 21 0.3 0.2029 -15.3 70.5 98.8 111.3 0.887690925426775 47.8 54.1 0.88354898336414 19.4 17.5 1.10857142857143 29.3 29.4 33 45.9 0.718954248366013 47.2 53.5 32.4 36.8 2011 20 278 0.311 0 0 0 "no_postseason" "no"
"2018" "SMU" "Amer" 33 17 16 0.515151515151515 0.7041 -6.3 65.4 107.6 99.8 1.07815631262525 52 49.5 1.05050505050505 18 21.7 0.829493087557604 32.7 31.7 30.5 30.6 0.996732026143791 48.7 48.6 37.9 33.8 1917 104 2583 0.525 12 1 0 "no_postseason" "no"
"2018" "South_Alabama" "SB" 30 14 16 0.466666666666667 0.3748 -12.4 71.4 96.8 101.2 0.956521739130435 48.4 47.3 1.02325581395349 20.9 18.4 1.13586956521739 25.7 29.6 37.7 38 0.992105263157895 48.3 47.9 32.3 30.9 1972 49 1420 0.56 8 0 0 "no_postseason" "no"
"2018" "South_Carolina" "SEC" 32 17 15 0.53125 0.759 -3.1 69.8 104.7 94.8 1.10443037974684 46.2 49.3 0.93711967545639 19.7 21 0.938095238095238 33.6 27.5 42.8 43.1 0.993039443155452 43.5 48.7 33.8 33.5 1909 112 2695 0.532 9 1 0 "no_postseason" "no"
"2018" "South_Carolina_St." "MEAC" 30 10 20 0.333333333333333 0.0779 -17.3 71.9 96.1 119.2 0.806208053691275 46.7 56.5 0.826548672566372 18.5 18.9 0.978835978835979 29.4 32.8 35.9 33.6 1.06845238095238 45.7 57.8 32.7 36.3 1972 49 1431 0.484 5 0 0 "no_postseason" "no"
"2018" "South_Dakota" "Sum" 31 26 5 0.838709677419355 0.7458 -1.8 71.7 108.3 98.6 1.09837728194726 52.1 48.4 1.07644628099174 15.7 19.9 0.78894472361809 29.4 27.1 35.7 29.7 1.2020202020202 51.9 47.1 35 33.7 2009 12 385 0.642 5 0 0 "no_postseason" "no"
"2018" "South_Dakota_St." "Sum" 31 28 3 0.903225806451613 0.7989 0.6 71.5 113.2 100.4 1.12749003984064 54.3 50 1.086 14 14.2 0.985915492957746 24.6 23.3 35.4 25.6 1.3828125 50.7 49.8 39.3 33.6 2009 12 388 0.644 5 0 0 "R64" "yes"
"2018" "South_Florida" "Amer" 32 10 22 0.3125 0.2749 -14.9 65.8 98.9 107.6 0.91914498141264 48 51.1 0.939334637964775 21.4 16.5 1.2969696969697 28.8 30.6 33.1 32.6 1.01533742331288 44.8 52 36.1 33 1974 47 1377 0.458 3 0 0 "no_postseason" "no"
"2018" "Southeast_Missouri_St." "OVC" 29 14 15 0.482758620689655 0.2943 -12.3 70.2 107.2 115.6 0.927335640138408 54.3 55.2 0.983695652173913 18.1 17.2 1.05232558139535 26.2 29.3 37.7 34.5 1.09275362318841 50.7 54.1 39.3 37.9 1992 29 842 0.417 1 0 0 "no_postseason" "no"
"2018" "Southeastern_Louisiana" "Slnd" 31 22 9 0.709677419354839 0.4426 -6.5 67.2 102.7 104.8 0.979961832061069 51.2 49.6 1.03225806451613 19.6 20.3 0.96551724137931 29.5 33.6 35.3 29 1.21724137931034 50.9 48.4 34.4 34.6 1981 39 1112 0.436 1 0 0 "no_postseason" "no"
"2018" "Southern" "SWAC" 31 15 16 0.483870967741935 0.1415 -13.3 69.1 93.5 109.4 0.854661791590494 44.3 48.8 0.907786885245902 19.3 17.4 1.10919540229885 32.9 30.1 41.5 37.6 1.10372340425532 42.3 47.1 33.2 34.5 1907 114 2846 0.573 18 2 0 "no_postseason" "no"
"2018" "Southern_Illinois" "MVC" 32 20 12 0.625 0.5446 -5.3 67.9 104.4 102.8 1.01556420233463 52.2 50.5 1.03366336633663 18.7 19.9 0.939698492462312 25.9 29 32.4 34.1 0.950146627565982 51.5 50.9 35.7 33.3 1968 53 1563 0.555 10 0 0 "no_postseason" "no"
"2018" "Southern_Miss" "CUSA" 30 16 14 0.533333333333333 0.4139 -9.9 66.3 104.7 107.9 0.970342910101946 50.3 56 0.898214285714286 14.6 19.8 0.737373737373737 20.5 29 28.3 32.9 0.860182370820669 49.8 55.1 34.1 38.1 1967 49 1426 0.522 3 0 0 "no_postseason" "no"
"2018" "Southern_Utah" "BSky" 30 13 17 0.433333333333333 0.3062 -12.3 72.8 100.7 108.1 0.93154486586494 50.4 54.6 0.923076923076923 17.4 16.6 1.04819277108434 22.6 25.9 35.9 41.6 0.862980769230769 48.2 53.2 36.1 38.2 1989 32 918 0.424 1 0 0 "no_postseason" "no"
"2018" "St._Bonaventure" "A10" 34 26 8 0.764705882352941 0.7485 1.4 70.4 109.6 99.7 1.09929789368104 51.6 49 1.0530612244898 16.3 20.4 0.799019607843137 29.3 29.1 40.5 38.4 1.0546875 48.5 49.7 38.6 32 1920 100 2413 0.568 7 1 0 "R64" "yes"
"2018" "St._Francis_NY" "NEC" 29 13 16 0.448275862068966 0.1851 -14.6 70.3 97.6 111 0.879279279279279 48.7 53.2 0.915413533834586 17.7 20.9 0.84688995215311 26.2 31.9 30.4 45.1 0.674057649667406 46.4 54.1 34.6 34.1 1902 111 2524 0.489 0 0 0 "no_postseason" "no"
"2018" "St._Francis_PA" "NEC" 29 18 11 0.620689655172414 0.3424 -7.7 69.7 104.1 110.2 0.94464609800363 52.8 53.6 0.985074626865672 16.5 18.6 0.887096774193548 25.7 31.1 33.5 23.4 1.43162393162393 51.2 53.8 37 35.5 1956 65 1758 0.448 1 0 0 "no_postseason" "no"
"2018" "St._John's" "BE" 32 16 16 0.5 0.7764 -3 70.5 106 95.1 1.11461619348055 49.2 50.3 0.978131212723658 16.4 22.2 0.738738738738739 23.6 32 30.4 34.4 0.883720930232558 48.8 46 33.3 37.4 1908 113 2944 0.649 30 2 0 "no_postseason" "no"
"2018" "Stanford" "P12" 35 19 16 0.542857142857143 0.7341 -4.3 71.9 107.6 98.5 1.09238578680203 51.9 49.7 1.04426559356137 20.6 15.9 1.29559748427673 32.8 27 41.6 29.2 1.42465753424658 50.3 47.9 36.9 35.1 1914 105 2706 0.569 17 2 1 "no_postseason" "no"
"2018" "Stephen_F._Austin" "Slnd" 31 28 3 0.903225806451613 0.6832 -1.8 72.1 103.8 97.1 1.06900102986612 53.1 49.7 1.06841046277666 20.7 25.9 0.799227799227799 32 28.5 40.5 50.3 0.805168986083499 51.7 47.4 37.4 35.6 1987 34 986 0.569 5 0 0 "R64" "yes"
"2018" "Stetson" "ASun" 28 12 16 0.428571428571429 0.1841 -16.1 71 97.8 111.3 0.878706199460916 48.9 54.6 0.895604395604396 14.9 18.5 0.805405405405405 23.2 27.5 25 37 0.675675675675676 48.7 53.6 32.9 37.4 1972 49 1391 0.451 0 0 0 "no_postseason" "no"
"2018" "Stony_Brook" "AE" 31 13 18 0.419354838709677 0.3652 -12.7 69.6 96.1 100.9 0.952428146679881 47.9 50.5 0.948514851485148 20 20.8 0.961538461538461 30.5 28.2 32 41.8 0.76555023923445 47.5 49.1 32.2 35.3 2000 21 635 0.509 1 0 0 "no_postseason" "no"
"2018" "Syracuse" "ACC" 37 23 14 0.621621621621622 0.8344 -0.4 64 106 92.1 1.15092290988056 46.9 46.2 1.01515151515152 19.1 19.5 0.97948717948718 34.7 30.4 40.5 31.4 1.28980891719745 46.6 45.1 31.7 31.8 1899 120 2930 0.688 40 6 1 "S16" "yes"
"2018" "TCU" "B12" 33 21 12 0.636363636363636 0.8804 2.2 70 119.5 100.5 1.18905472636816 56.5 52.3 1.08030592734226 17.8 17.4 1.02298850574713 34.2 26.1 34.1 30.5 1.11803278688525 55.1 50.1 39.4 37.6 1914 107 2636 0.467 8 0 0 "R64" "yes"
"2018" "Temple" "Amer" 33 17 16 0.515151515151515 0.7113 -3.3 68.4 107.4 99.3 1.08157099697885 49.3 49.8 0.98995983935743 15.9 18.7 0.850267379679144 27.7 32.4 25.6 31.5 0.812698412698413 47.2 50.5 35 32.4 1895 124 3017 0.641 33 2 0 "no_postseason" "no"
"2018" "Tennessee" "SEC" 35 26 9 0.742857142857143 0.9225 6.4 67.1 114.2 92 1.24130434782609 50.8 46.7 1.08779443254818 17.9 20.4 0.877450980392157 33.4 31.1 35.5 37.6 0.944148936170213 47.3 46.1 38 31.8 1909 111 2721 0.612 22 0 0 "R32" "yes"
"2018" "Tennessee_Martin" "OVC" 29 10 19 0.344827586206897 0.2149 -15.9 67.4 94.3 105.6 0.892992424242424 49.8 50.7 0.982248520710059 21.6 19 1.13684210526316 28.5 32 24.1 34.1 0.706744868035191 50.7 48.9 32.2 35.1 1993 28 915 0.38 0 0 0 "no_postseason" "no"
"2018" "Tennessee_St." "OVC" 28 15 13 0.535714285714286 0.3673 -9.5 66.7 96.3 101 0.953465346534653 49.3 52.7 0.935483870967742 21.9 23.3 0.939914163090129 25.5 27.7 37.8 35.4 1.06779661016949 48.1 51.3 33.9 36.1 1978 43 1218 0.427 2 0 0 "no_postseason" "no"
"2018" "Tennessee_Tech" "OVC" 31 19 12 0.612903225806452 0.3558 -7.9 72 97.4 102.6 0.949317738791423 49 51 0.96078431372549 19.8 20.3 0.975369458128079 28.2 30.1 37.7 36.6 1.03005464480874 47.5 51.6 34.5 33.4 1944 66 1787 0.492 2 0 0 "no_postseason" "no"
"2018" "Texas" "B12" 34 19 15 0.558823529411765 0.8547 1.4 66.6 109.3 93.7 1.16648879402348 50 48.3 1.0351966873706 17 18 0.944444444444444 29.4 29.1 33 26.2 1.25954198473282 51.2 47.5 32 33.2 1906 114 2887 0.623 34 3 0 "R64" "yes"
"2018" "Texas_A&M" "SEC" 35 22 13 0.628571428571429 0.864 1.9 70.3 111.2 94.7 1.17423442449842 51.4 46.9 1.09594882729211 19.2 15.3 1.25490196078431 33.9 27.3 32 27.6 1.15942028985507 52.5 45.7 32.9 32.6 1913 108 2710 0.528 14 0 0 "S16" "yes"
"2018" "Texas_A&M_Corpus_Chris" "Slnd" 26 11 15 0.423076923076923 0.1637 -14 69 93.7 107.9 0.868396663577386 48.1 52.3 0.919694072657744 23 21.2 1.08490566037736 28.8 29.3 37 46.1 0.802603036876356 46.7 51.6 34.4 35.5 2003 18 540 0.515 1 0 0 "no_postseason" "no"
"2018" "Texas_Southern" "SWAC" 36 16 20 0.444444444444444 0.293 -10.9 72.6 104.1 112.4 0.926156583629893 50.5 51.2 0.986328125 17.2 16.2 1.06172839506173 28.5 32.5 42.9 31.2 1.375 48.5 49.4 35.9 36.6 1978 43 1266 0.494 8 0 0 "R64" "yes"
"2018" "Texas_St." "SB" 31 15 16 0.483870967741935 0.3765 -12.9 64 99.7 104.2 0.956813819577735 48.8 51.7 0.943907156673114 20.9 19.4 1.07731958762887 31.9 27.7 36.3 30 1.21 48.4 53.1 33.1 33 1985 36 1043 0.453 2 0 0 "no_postseason" "no"
"2018" "Texas_Tech" "B12" 37 27 10 0.72972972972973 0.917 4.7 67.6 112.7 91.5 1.23169398907104 52 46.4 1.12068965517241 17.8 21.7 0.820276497695853 32.9 28.7 39.3 38 1.03421052631579 51.1 45.1 35.9 32.3 1926 92 2462 0.562 17 1 0 "E8" "yes"
"2018" "The_Citadel" "SC" 29 11 18 0.379310344827586 0.1849 -14.9 78.9 100.8 114.7 0.878814298169137 49.1 56.8 0.86443661971831 18.7 19.6 0.954081632653061 27.4 33.7 32.7 30.4 1.07565789473684 47.9 57.4 33.4 37.3 1913 108 2377 0.422 0 0 0 "no_postseason" "no"
"2018" "Toledo" "MAC" 33 23 10 0.696969696969697 0.6248 -4.5 69.5 113.2 108.3 1.04524469067405 55.3 49.5 1.11717171717172 16.6 13.4 1.23880597014925 27.8 27.8 37.1 26.4 1.40530303030303 51.4 48.5 40.6 34.4 1916 105 2549 0.574 4 0 0 "no_postseason" "no"
"2018" "Towson" "CAA" 30 18 12 0.6 0.4584 -9.1 69 104 105.5 0.985781990521327 51.6 50.6 1.0197628458498 18.2 18.7 0.973262032085562 34.3 27.4 35.4 39.3 0.900763358778626 51.1 49.4 35.3 35 1980 41 1203 0.417 2 0 0 "no_postseason" "no"
"2018" "Troy" "SB" 31 16 15 0.516129032258065 0.4676 -10.5 69.4 104.7 105.9 0.988668555240793 51.4 50.2 1.02390438247012 18 16.6 1.08433734939759 26.9 28.9 33.6 31.6 1.06329113924051 52.1 49.7 33.7 34 1994 27 792 0.475 2 0 0 "no_postseason" "no"
"2018" "Tulane" "Amer" 31 14 17 0.451612903225806 0.4774 -8.7 70.3 105.4 106.2 0.992467043314501 51.5 50.5 1.01980198019802 18.8 17.2 1.09302325581395 27.5 30 34.5 34.6 0.997109826589595 50.9 49.8 35 34.5 1906 110 2531 0.485 3 0 0 "no_postseason" "no"
"2018" "Tulsa" "Amer" 31 19 12 0.612903225806452 0.6853 -4.1 68.8 108.5 101.4 1.07001972386588 50.7 49.5 1.02424242424242 18.6 17.9 1.0391061452514 32 29.6 41.6 25.3 1.64426877470356 49.7 47.9 34.7 34.4 1914 107 2621 0.556 16 0 0 "no_postseason" "no"
"2018" "UAB" "CUSA" 31 20 11 0.645161290322581 0.6448 -6.1 68.8 108 102.5 1.05365853658537 54.7 50.6 1.08102766798419 19 17.6 1.07954545454545 30.9 25 28.3 26.8 1.05597014925373 55.9 49.1 34.8 35 1980 41 1305 0.622 15 0 0 "no_postseason" "no"
"2018" "UC_Davis" "BW" 31 22 9 0.709677419354839 0.5691 -4.4 67.5 103.2 100.8 1.02380952380952 52 49.4 1.05263157894737 18.6 21.9 0.849315068493151 24.4 29.1 38.5 36.5 1.05479452054795 50.7 49.2 36.6 33 2008 13 395 0.433 1 0 0 "no_postseason" "no"
"2018" "UC_Irvine" "BW" 33 18 15 0.545454545454545 0.5585 -9.1 68.2 99.4 97.3 1.02158273381295 48.1 45 1.06888888888889 20.5 14.8 1.38513513513514 32.3 24.8 28.2 41.2 0.684466019417476 47.5 42.9 33 32.8 1978 43 1284 0.494 2 0 0 "no_postseason" "no"
"2018" "UC_Riverside" "BW" 29 9 20 0.310344827586207 0.2216 -16.2 69.5 92.8 103.5 0.896618357487923 45.1 49.1 0.918533604887984 20 19.3 1.03626943005181 26.8 31.8 32.4 38.2 0.848167539267016 44.1 48.5 31.3 33.3 2002 19 553 0.349 0 0 0 "no_postseason" "no"
"2018" "UC_Santa_Barbara" "BW" 30 23 7 0.766666666666667 0.6045 -3.9 67.9 110.2 106.2 1.0376647834275 53 49.9 1.06212424849699 14.9 16.6 0.897590361445783 28.7 27 32 29.5 1.08474576271186 50.5 48.9 38.3 34.4 1964 57 1603 0.531 5 0 0 "no_postseason" "no"
"2018" "UCF" "Amer" 32 19 13 0.59375 0.6165 -3.4 65.8 97.4 93.5 1.04171122994652 47.8 45.7 1.04595185995624 20.7 18.9 1.0952380952381 28.5 28.6 43.1 26.2 1.64503816793893 47.1 43.7 32.9 33.1 1908 111 2817 0.578 19 3 1 "no_postseason" "no"
"2018" "UCLA" "P12" 33 21 12 0.636363636363636 0.8029 0 71.5 113.7 100.6 1.13021868787276 53.7 49.1 1.09368635437882 16.6 14.5 1.1448275862069 28.5 26.9 35.5 29.7 1.1952861952862 51.4 47.3 38.1 34.6 1920 101 2760 0.688 49 18 11 "R68" "yes"
"2018" "UMass_Lowell" "AE" 29 12 17 0.413793103448276 0.2528 -14.1 72.6 103.5 113.7 0.910290237467018 52.1 55.4 0.94043321299639 18.7 20.3 0.921182266009852 26.3 32.5 39.2 33.5 1.17014925373134 52.4 55 34.4 37.5 1906 8 215 0.444 0 0 0 "no_postseason" "no"
"2018" "UMBC" "AE" 33 25 8 0.757575757575758 0.4963 -4.9 69.3 102.1 102.2 0.999021526418787 52.2 51.6 1.01162790697674 17.2 20.7 0.830917874396135 25.9 28.3 30.2 30.8 0.98051948051948 48.1 51 38.2 35 1987 34 993 0.398 2 0 0 "R32" "yes"
"2018" "UMKC" "WAC" 29 10 19 0.344827586206897 0.2674 -14.2 70.7 98.3 107.3 0.916123019571295 47.8 52.5 0.91047619047619 18.2 20 0.91 21.3 33.5 34.4 42.5 0.809411764705882 45.6 51.7 33.5 36 1990 31 909 0.422 0 0 0 "no_postseason" "no"
"2018" "UNC_Asheville" "BSth" 32 21 11 0.65625 0.4561 -6.2 70.6 105.1 106.7 0.985004686035614 54.6 52.5 1.04 19.4 18.5 1.04864864864865 24 26.8 31.3 33.9 0.92330383480826 52 52.4 39.4 35.1 1987 34 1000 0.479 4 0 0 "no_postseason" "no"
"2018" "UNC_Greensboro" "SC" 32 27 5 0.84375 0.7207 -1.6 66.2 103.4 95.2 1.08613445378151 51.7 47.5 1.08842105263158 19.8 21.4 0.925233644859813 33.7 23.9 26 39.2 0.663265306122449 51.1 47.3 35 31.9 1992 29 870 0.475 3 0 0 "R64" "yes"
"2018" "UNC_Wilmington" "CAA" 30 11 19 0.366666666666667 0.3369 -14.9 73.3 104.3 110.6 0.943037974683544 48.9 56.6 0.863957597173145 17.3 15.6 1.10897435897436 33.8 25.5 31.1 36.9 0.842818428184282 47.4 54.8 34.5 39.6 1977 44 1294 0.515 6 0 0 "no_postseason" "no"
"2018" "UNLV" "MWC" 33 20 13 0.606060606060606 0.6637 -4.8 73.8 110.4 104.1 1.06051873198847 53.5 48.7 1.09856262833676 19.1 15.5 1.23225806451613 34.5 29.9 43.4 26.2 1.65648854961832 54.8 46.7 33.4 35.2 1970 51 1595 0.695 20 4 1 "no_postseason" "no"
"2018" "USC" "P12" 36 24 12 0.666666666666667 0.8423 -0.4 69 114 98.6 1.15618661257606 53.8 51 1.05490196078431 15.3 19.2 0.796875 30 28.8 29.9 26.6 1.12406015037594 52.4 49.8 37.6 35.2 1907 114 2848 0.573 18 2 0 "no_postseason" "no"
"2018" "USC_Upstate" "ASun" 28 7 21 0.25 0.1413 -19.5 70.1 105.1 123 0.854471544715447 50.1 59.5 0.842016806722689 16.1 15 1.07333333333333 27 30.8 21.6 36.1 0.598337950138504 49.3 56.7 34.1 43.1 2011 10 312 0.423 0 0 0 "no_postseason" "no"
"2018" "UT_Arlington" "SB" 33 21 12 0.636363636363636 0.5886 -6.2 73.9 104.7 101.5 1.03152709359606 52.5 49.2 1.06707317073171 20.1 19.3 1.04145077720207 30.8 27.7 34.8 34.7 1.0028818443804 51 47.9 36.5 33.9 1969 52 1479 0.46 1 0 0 "no_postseason" "no"
"2018" "UT_Rio_Grande_Valley" "WAC" 31 15 16 0.483870967741935 0.2285 -10.8 75.1 97.4 108.3 0.899353647276085 44.8 51.5 0.869902912621359 17.8 20.4 0.872549019607843 28.2 30.3 41.2 45.5 0.905494505494506 44.3 49.9 30.5 36.5 1969 52 1456 0.429 0 0 0 "no_postseason" "no"
"2018" "Utah" "P12" 35 23 12 0.657142857142857 0.8156 -1.5 67.1 111.4 97.9 1.13789581205312 54.5 48.3 1.12836438923395 17.5 17.5 1 24.1 28.6 34.4 28.8 1.19444444444444 53.6 47 37 33.6 1909 112 2836 0.645 29 4 1 "no_postseason" "no"
"2018" "Utah_St." "MWC" 33 17 16 0.515151515151515 0.5631 -8 68 106.1 103.8 1.02215799614644 53.2 51.9 1.02504816955684 18.8 17.6 1.06818181818182 25.4 26.4 33.2 33.3 0.996996996996997 52.5 50.7 36 36 1904 115 2739 0.59 21 0 0 "no_postseason" "no"
"2018" "Utah_Valley" "WAC" 31 23 8 0.741935483870968 0.6814 -4.1 69.2 109 102 1.06862745098039 54.2 48.1 1.12681912681913 19.8 17.5 1.13142857142857 30.9 27.5 39.1 28.5 1.3719298245614 51.9 47.4 38.9 32.9 2010 11 338 0.553 0 0 0 "no_postseason" "no"
"2018" "UTEP" "CUSA" 30 11 19 0.366666666666667 0.3286 -13.7 68.9 96.8 103 0.939805825242718 49.3 50.6 0.974308300395257 17.8 17.4 1.02298850574713 19 27 30.9 36.4 0.848901098901099 49 48.8 33.1 35.3 1923 62 2355 0.571 17 1 1 "no_postseason" "no"
"2018" "UTSA" "CUSA" 32 20 12 0.625 0.523 -7.1 73 104 103.2 1.0077519379845 51.1 49.4 1.03441295546559 17.1 16.3 1.04907975460123 26.5 27.3 29.6 41.6 0.711538461538462 49.3 47.8 35.5 34.7 1982 39 1139 0.501 4 0 0 "no_postseason" "no"
"2018" "Valparaiso" "MVC" 30 15 15 0.5 0.502 -9.7 70.9 101.5 101.5 1 50.8 48.5 1.04742268041237 21.2 19.5 1.08717948717949 26.7 28 36.7 44.1 0.832199546485261 50.5 48.6 34.1 32.2 1918 85 2147 0.529 9 0 0 "no_postseason" "no"
"2018" "Vanderbilt" "SEC" 32 12 20 0.375 0.7142 -6 67 114.7 105.9 1.08309726156752 51.8 52.4 0.988549618320611 17.7 14.7 1.20408163265306 28.6 27.7 36.2 36.5 0.991780821917808 50.8 50.7 35.3 37.4 1901 118 2784 0.58 15 0 0 "no_postseason" "no"
"2018" "VCU" "A10" 33 18 15 0.545454545454545 0.5788 -7 72 105.5 102.7 1.02726387536514 52.6 51.5 1.02135922330097 18.7 17.8 1.05056179775281 29 27 28.1 29.4 0.95578231292517 52.4 50.9 35.2 35.1 1974 47 1431 0.649 17 1 0 "no_postseason" "no"
