"TEAM" "CONF" "G" "W" "L" "WL_perc" "BARTHAG" "WAB" "ADJ_T" "ADJOE" "ADJDE" "pp100p_ratio" "EFG_O" "EFG_D" "EFG_ratio" "TOR" "TORD" "TOR_ratio" "ORB" "DRB" "FTR" "FTRD" "FTR_ratio" "X2P_O" "X2P_D" "X3P_O" "X3P_D" "first_year" "age" "all_games_played" "all_WL_perc" "MM" "F4" "CHAMP" "POSTSEASON" "post"
"Florida_St." "ACC" 33 17 16 0.515151515151515 0.7105 -3.3 66.6 104.1 96.2 1.08212058212058 50.1 47.3 1.05919661733615 21.9 18 1.21666666666667 31.8 31.9 46.9 37.9 1.23746701846966 51.4 46.5 31.3 32.5 1957 64 1875 0.594 17 1 0 "no_postseason" "no"
"Fordham" "A10" 30 9 21 0.3 0.445 -12.3 65.9 101 103 0.980582524271845 46.7 50.2 0.930278884462151 22.2 18.7 1.18716577540107 33.4 29.5 33.1 41.7 0.793764988009592 47.8 49.6 29.8 34.1 1903 116 2917 0.522 4 0 0 "no_postseason" "no"
"Fresno_St." "MWC" 30 13 17 0.433333333333333 0.4111 -9.4 65.3 100.6 103.8 0.969171483622351 47.1 49.4 0.953441295546559 17.2 20.3 0.847290640394089 25.9 32.7 38.8 44.3 0.875846501128668 47.2 48 31.3 34.8 1956 53 1583 0.562 6 0 0 "no_postseason" "no"
"Furman" "SC" 31 9 22 0.290322580645161 0.2099 -16.2 62.8 97.6 109.5 0.891324200913242 49 52.3 0.936902485659656 21.1 16.5 1.27878787878788 29.5 32.3 44.1 36.5 1.20821917808219 48.9 51.3 32.8 36 1920 99 2505 0.501 6 0 0 "no_postseason" "no"
"Gardner_Webb" "BSth" 31 16 15 0.516129032258065 0.3783 -7.7 68 105.2 109.8 0.958105646630237 51 53.4 0.955056179775281 17.4 17.1 1.01754385964912 29.8 31.8 37.7 29.1 1.29553264604811 50.4 51.9 34.6 37.8 2003 18 550 0.464 1 0 0 "no_postseason" "no"
"George_Mason" "A10" 30 8 22 0.266666666666667 0.4276 -12.6 65 101.2 103.8 0.97495183044316 45.5 50 0.91 21.9 18.5 1.18378378378378 35.9 30.4 41.1 44.7 0.919463087248322 44.9 48.4 31.6 35.3 1979 42 1250 0.54 6 1 0 "no_postseason" "no"
"George_Washington" "A10" 35 22 13 0.628571428571429 0.7755 -2.3 62.7 107.2 96.2 1.11434511434511 48.9 45.9 1.06535947712418 18.7 18.3 1.02185792349727 35.5 30.9 39.9 28.9 1.38062283737024 47.3 44.9 35.2 31.9 1913 103 2513 0.539 11 0 0 "no_postseason" "no"
"Georgetown" "BE" 33 22 11 0.666666666666667 0.8945 3.7 64.6 112.6 93.5 1.20427807486631 51.3 47.1 1.08917197452229 19.2 20.2 0.95049504950495 34.3 31 43.9 44.1 0.99546485260771 50.5 43.1 35.3 36.2 1907 112 2739 0.614 30 5 1 "R32" "yes"
"Georgia" "SEC" 33 21 12 0.636363636363636 0.8482 1.6 64.8 107.6 92.6 1.16198704103672 48.5 44.4 1.09234234234234 19.2 16.7 1.1497005988024 32.2 28.5 47.7 34.3 1.39067055393586 47.2 43.2 34.2 31.2 1906 115 2748 0.521 12 1 0 "R64" "yes"
"Georgia_Southern" "SB" 28 19 9 0.678571428571429 0.5203 -4.6 63.8 98.2 97.5 1.00717948717949 47.3 46.2 1.02380952380952 18.3 22 0.831818181818182 32.6 32.2 36.2 32.7 1.10703363914373 47.5 45.9 31.4 31.2 1972 49 1413 0.512 3 0 0 "no_postseason" "no"
"Georgia_St." "SB" 34 24 10 0.705882352941177 0.7802 -3 63.2 109.5 98 1.11734693877551 52 45.8 1.1353711790393 16.3 23.2 0.702586206896552 30 34.8 37.7 39.8 0.947236180904523 53.4 43.1 32.2 33.1 1974 47 1361 0.443 5 0 0 "R32" "yes"
"Georgia_Tech" "ACC" 31 12 19 0.387096774193548 0.7463 -6.1 64.2 102.1 92.9 1.09903121636168 44.4 49.2 0.902439024390244 19.6 18 1.08888888888889 38.7 25.8 31.1 33.8 0.920118343195266 46.1 49.9 26.7 31.9 1920 101 2608 0.526 16 2 0 "no_postseason" "no"
"Gonzaga" "WCC" 37 34 3 0.918918918918919 0.9498 7.8 65.2 120.2 93.1 1.29108485499463 57.9 44.2 1.30995475113122 16.1 17.1 0.941520467836257 33.9 28 38.7 30.5 1.26885245901639 57 42 40 33 1944 69 2021 0.653 22 1 0 "E8" "yes"
"Grambling_St." "SWAC" 27 0 27 0 0.0077 -22.3 65.5 76.7 117 0.655555555555556 39.4 52.2 0.754789272030651 26.1 16.9 1.54437869822485 28.9 36.4 39.6 38.7 1.02325581395349 38.4 54.3 28.3 32.1 1978 43 1212 0.374 0 0 0 "no_postseason" "no"
"Grand_Canyon" "WAC" 30 15 15 0.5 0.2831 -9.7 65 104.1 112.9 0.922054915854739 50.4 49.6 1.01612903225806 17.1 16.3 1.04907975460123 26.8 33.9 40.1 36.1 1.11080332409972 50.2 49.3 33.7 33.6 2000 7 211 0.607 0 0 0 "no_postseason" "no"
"Green_Bay" "Horz" 31 22 9 0.709677419354839 0.7475 -1.1 65.4 102.6 93.3 1.09967845659164 49.3 46 1.07173913043478 18.5 20.8 0.889423076923077 33.3 29.4 39.3 39.8 0.987437185929648 51.8 44 28.3 33.7 1982 39 1174 0.549 5 0 0 "no_postseason" "no"
"Hampton" "MEAC" 35 17 18 0.485714285714286 0.2939 -12.6 69.6 94.8 102.3 0.926686217008798 45.6 46.4 0.982758620689655 20.2 20.1 1.00497512437811 31.8 30.9 43.8 45.5 0.962637362637363 45.6 44.5 30.4 33.9 1996 25 755 0.525 6 0 0 "R64" "yes"
"Hartford" "AE" 29 13 16 0.448275862068966 0.2371 -11.2 63.8 95.2 105.4 0.903225806451613 47.3 50.4 0.938492063492063 19 20.9 0.909090909090909 25.3 29.5 29.8 42.1 0.707838479809976 46 52 32.5 31.6 1923 45 1149 0.419 2 0 0 "no_postseason" "no"
"Harvard" "Ivy" 28 20 8 0.714285714285714 0.7057 -1.3 61.6 102.4 94.9 1.07903055848261 47.1 46.6 1.01072961373391 18.4 20.1 0.915422885572139 32.4 28.4 38.9 32.9 1.18237082066869 45.5 44.5 34.3 34 1901 109 2497 0.466 5 0 0 "R64" "yes"
"Hawaii" "BW" 33 20 13 0.606060606060606 0.6685 -6.2 69.6 104.2 98.1 1.06218144750255 49.3 47.6 1.03571428571429 18.7 23.4 0.799145299145299 32.2 34.4 36.7 42 0.873809523809524 49.3 45.2 32.8 34.8 1971 50 1453 0.528 5 0 0 "no_postseason" "no"
"High_Point" "BSth" 30 20 10 0.666666666666667 0.4898 -3.9 62.8 104.5 104.9 0.996186844613918 51.9 51.3 1.01169590643275 17.5 19.8 0.883838383838384 30.6 31.5 34.1 31.5 1.08253968253968 49.3 49.8 38.6 35.8 2000 21 623 0.478 0 0 0 "no_postseason" "no"
"Hofstra" "CAA" 34 20 14 0.588235294117647 0.6094 -8.3 69.4 108.7 104.6 1.03919694072658 52.3 49.5 1.05656565656566 16 19.6 0.816326530612245 32.7 28.4 39.8 38.7 1.02842377260982 50.9 48.8 36.2 33.9 1943 55 1579 0.514 4 0 0 "no_postseason" "no"
"Holy_Cross" "Pat" 29 13 16 0.448275862068966 0.3317 -11.3 64 99.6 105.8 0.941398865784499 47.2 53.2 0.887218045112782 17 21.6 0.787037037037037 29.6 29.7 34.9 41.3 0.845036319612591 45.4 51.7 33.7 37.5 1901 100 2420 0.584 13 2 1 "no_postseason" "no"
"Houston" "Amer" 32 13 19 0.40625 0.4593 -11.6 64.6 100.9 102.3 0.986314760508309 46.5 49.1 0.947046843177189 20.5 19.9 1.03015075376884 33.6 33.7 31.5 33.2 0.948795180722891 45.2 48.4 32 33.7 1951 70 2052 0.601 21 5 0 "no_postseason" "no"
"Houston_Baptist" "Slnd" 24 8 16 0.333333333333333 0.1377 -12 66.7 98.6 115.7 0.852203975799481 47.4 52.8 0.897727272727273 21.4 17.2 1.24418604651163 37.6 31.5 39.4 43.7 0.901601830663615 47.5 51 31.5 37.9 1974 26 731 0.416 1 0 0 "no_postseason" "no"
"Howard" "MEAC" 29 13 16 0.448275862068966 0.2332 -11.6 63.1 90.8 100.7 0.901688182720953 46.2 45.7 1.0109409190372 25 21.4 1.16822429906542 33.5 34.6 43.4 40.1 1.08229426433915 47.4 44.8 28.9 31.4 1974 47 1331 0.389 2 0 0 "no_postseason" "no"
"Idaho" "BSky" 28 11 17 0.392857142857143 0.3432 -13 67.9 104.7 110.8 0.944945848375451 53.4 53.6 0.996268656716418 17.5 15.4 1.13636363636364 30.7 27 38.6 41.5 0.930120481927711 49.2 53 41 36.3 1906 115 2861 0.472 4 0 0 "no_postseason" "no"
"Idaho_St." "BSky" 28 5 23 0.178571428571429 0.1767 -19.2 63.9 96.2 109.9 0.875341219290264 48.1 52 0.925 18.7 18.7 1 29.9 32.2 37 34.8 1.0632183908046 46.6 49.3 34.9 37 1959 62 1698 0.442 5 0 0 "no_postseason" "no"
"Illinois" "B10" 33 19 14 0.575757575757576 0.8103 -0.6 65.6 107.1 94.4 1.13453389830508 47.6 48 0.991666666666667 15.2 19.7 0.771573604060914 30.2 28 31.2 30.4 1.02631578947368 44.4 47.3 35.5 32.9 1906 115 2816 0.638 30 5 0 "no_postseason" "no"
"Illinois_Chicago" "Horz" 32 8 24 0.25 0.2449 -16.8 65.4 99.2 109.4 0.906764168190128 43.6 54.4 0.801470588235294 17.4 18 0.966666666666667 30.8 28.5 40 39 1.02564102564103 41.5 51.9 31.8 40.3 1982 39 1170 0.479 3 0 0 "no_postseason" "no"
"Illinois_St." "MVC" 34 21 13 0.617647058823529 0.7929 -2.8 65.4 106.2 94.5 1.12380952380952 48.4 47 1.02978723404255 19.9 20.5 0.970731707317073 36.2 29.3 34.8 40.3 0.863523573200993 46.8 45.9 34.4 32.8 1899 61 1555 0.601 6 0 0 "no_postseason" "no"
"Incarnate_Word" "Slnd" 25 14 11 0.56 0.3028 -6 67.7 104.1 111.9 0.93029490616622 52 51.4 1.01167315175097 15.7 17.9 0.877094972067039 25.7 31.5 45.3 39.6 1.14393939393939 51.8 50.6 35 35.5 2014 7 188 0.452 0 0 0 "no_postseason" "no"
"Indiana" "B10" 34 20 14 0.588235294117647 0.8473 -0.3 67.2 119.5 103 1.16019417475728 54.4 50.3 1.08151093439364 17.2 15.9 1.08176100628931 35.3 31.5 32.7 32.8 0.996951219512195 50.2 50.9 40.6 32.5 1901 120 2899 0.636 39 8 5 "R64" "yes"
"Indiana_St." "MVC" 30 14 16 0.466666666666667 0.503 -8.2 67.3 100.5 100.4 1.00099601593625 49.4 48.6 1.01646090534979 20.9 20.8 1.00480769230769 26.4 31.7 42.3 37.6 1.125 46.6 44.7 35.7 38.6 1900 98 2181 0.515 4 1 0 "no_postseason" "no"
"Iona" "MAAC" 35 26 9 0.742857142857143 0.6343 -2.1 70.4 110.9 105.7 1.04919583727531 54.7 48.1 1.13721413721414 17.2 16.7 1.02994011976048 28.7 33.2 37.4 28.5 1.31228070175439 51.3 45.7 39.6 35.5 1954 67 1827 0.561 14 0 0 "no_postseason" "no"
"Iowa" "B10" 34 22 12 0.647058823529412 0.9211 2.1 64.6 114 92 1.23913043478261 48.1 45.6 1.05482456140351 17.1 18.9 0.904761904761905 35.6 30.3 38 29.1 1.30584192439863 47.3 43.7 33.3 32.6 1893 123 2840 0.586 26 3 0 "R32" "yes"
"Iowa_St." "B12" 34 25 9 0.735294117647059 0.9103 7 69.8 116.9 95.6 1.22280334728033 54.3 47.6 1.14075630252101 15.8 18.5 0.854054054054054 28.3 29.6 36.5 24 1.52083333333333 54.3 45.2 36.2 34.7 1908 113 2709 0.51 20 1 0 "R64" "yes"
"IUPUI" "Sum" 31 10 21 0.32258064516129 0.258 -14.5 64.1 92.4 101.2 0.91304347826087 46.5 51.3 0.906432748538012 23.6 20.9 1.12918660287081 31.1 28.3 32.8 41.8 0.784688995215311 47.3 48.5 29.6 38.3 1999 22 669 0.471 1 0 0 "no_postseason" "no"
"Jackson_St." "SWAC" 32 11 21 0.34375 0.1581 -16.9 64.2 88.6 102.5 0.864390243902439 42.9 48.6 0.882716049382716 21.9 22.7 0.964757709251101 37.7 28.1 32.9 54.1 0.608133086876155 43.7 47.2 27.4 34.1 1978 43 1277 0.468 3 0 0 "no_postseason" "no"
"Jacksonville" "ASun" 29 7 22 0.241379310344828 0.1067 -17.6 64 95.6 114.9 0.832027850304613 46.6 54.5 0.855045871559633 18.6 19.1 0.973821989528796 27.7 33.8 39.3 38.8 1.01288659793814 43.1 54.1 35.8 36.8 1967 54 1546 0.49 5 1 0 "no_postseason" "no"
"Jacksonville_St." "OVC" 29 10 19 0.344827586206897 0.1734 -14.1 63.8 92.6 106.1 0.872761545711593 43 51.1 0.841487279843444 18.5 19.2 0.963541666666667 28.7 34.5 37.6 39 0.964102564102564 42.3 50 29.5 35.7 1996 25 726 0.433 1 0 0 "no_postseason" "no"
"James_Madison" "CAA" 33 19 14 0.575757575757576 0.3805 -7.2 64.7 103.1 107.6 0.95817843866171 51.9 50.2 1.03386454183267 20.3 17.9 1.1340782122905 29 31.9 42.2 31.9 1.32288401253919 49.7 48.2 37.2 35.7 1977 44 1301 0.51 5 0 0 "no_postseason" "no"
"Kansas" "B12" 36 27 9 0.75 0.9308 9 67.2 113.6 90.6 1.25386313465784 49.4 44.6 1.10762331838565 19.2 17.5 1.09714285714286 34.9 31.6 42.6 33.8 1.2603550295858 46.4 43.4 37.9 31.5 1899 122 3145 0.726 48 15 3 "R32" "yes"
"Kansas_St." "B12" 32 15 17 0.46875 0.7242 -2.6 62.7 104.6 96.2 1.08731808731809 47.8 49.7 0.961770623742455 20.9 20.2 1.03465346534653 34 31.4 46 41 1.1219512195122 46.9 49.5 33.5 33.5 1906 115 2823 0.589 31 4 0 "no_postseason" "no"
"Kennesaw_St." "ASun" 30 8 22 0.266666666666667 0.0782 -16.8 66.1 91.3 113.1 0.807250221043325 45.3 50.7 0.893491124260355 21.3 16.2 1.31481481481481 29.6 35.1 29.8 35.7 0.834733893557423 44.1 51.1 31.5 33.4 2010 11 329 0.258 0 0 0 "no_postseason" "no"
"Kent_St." "MAC" 34 22 12 0.647058823529412 0.6069 -4.7 62 105.3 101.4 1.03846153846154 49.8 45.8 1.08733624454148 17.8 18.2 0.978021978021978 33.6 32.7 37.1 39.5 0.939240506329114 46.7 44.8 36.6 32.1 1914 101 2416 0.494 6 0 0 "no_postseason" "no"
"Kentucky" "SEC" 39 38 1 0.974358974358974 0.9842 13.1 63.5 120.3 84 1.43214285714286 51.5 39.6 1.30050505050505 16.3 21.3 0.765258215962441 39.5 31.8 43.9 31.7 1.38485804416404 51.2 39.1 34.9 27.1 1903 117 3015 0.764 59 17 8 "F4" "yes"
"La_Salle" "A10" 33 17 16 0.515151515151515 0.6734 -6.3 64.8 98.9 92.9 1.06458557588805 46.7 45.8 1.01965065502183 19.9 20.1 0.990049751243781 29.6 30.8 36.4 34.4 1.05813953488372 46.1 45.1 32.1 31.6 1932 89 2378 0.581 12 2 1 "no_postseason" "no"
"Lafayette" "Pat" 32 19 13 0.59375 0.3839 -7.1 65.1 109.8 114.5 0.958951965065502 55.8 53.5 1.04299065420561 17.1 16.8 1.01785714285714 27.7 34.5 30.4 27.5 1.10545454545455 52.8 51.5 40.8 38 1901 110 2615 0.513 4 0 0 "R64" "yes"
"Lamar" "Slnd" 26 11 15 0.423076923076923 0.2414 -9.9 66.5 97.4 107.6 0.905204460966543 49.7 52.8 0.941287878787879 23.4 20.4 1.14705882352941 34.6 32.9 41.9 46 0.910869565217391 50.7 50.8 31.9 37.6 1970 51 1468 0.513 6 0 0 "no_postseason" "no"
"Lehigh" "Pat" 29 15 14 0.517241379310345 0.4549 -9.3 66.9 98 99.5 0.984924623115578 49 46.8 1.04700854700855 19.9 17.4 1.14367816091954 29.2 30.4 36.2 31.2 1.16025641025641 47.8 44 34.8 33.9 1902 119 2534 0.438 5 0 0 "no_postseason" "no"
"Liberty" "BSth" 28 4 24 0.142857142857143 0.0938 -20.5 66.2 89.8 109.4 0.820840950639854 46 50.2 0.916334661354582 24.5 18.1 1.35359116022099 30.6 32.5 40.2 41.8 0.961722488038278 45.8 48 31 35.6 1989 32 971 0.482 4 0 0 "no_postseason" "no"
"Lipscomb" "ASun" 28 11 17 0.392857142857143 0.1987 -12 68.2 98 110.6 0.886075949367089 48.1 54.1 0.88909426987061 18.7 17.8 1.05056179775281 29.2 29.4 39.7 47 0.84468085106383 47.5 51.8 32.6 38.3 2004 17 513 0.53 1 0 0 "no_postseason" "no"
"LIU_Brooklyn" "NEC" 30 12 18 0.4 0.2502 -13.7 67.5 95.2 104.8 0.908396946564886 44.9 48.4 0.927685950413223 19.6 18.2 1.07692307692308 31.3 31 39.8 35.6 1.11797752808989 42.8 49.8 32.4 30.4 1929 75 2000 0.559 7 0 0 "no_postseason" "no"
"Long_Beach_St." "BW" 31 14 17 0.451612903225806 0.5883 -5.6 65.7 101.4 98.3 1.03153611393693 47.6 49.2 0.967479674796748 20.2 21 0.961904761904762 31.5 34 34.4 36.9 0.932249322493225 46.3 49 33.2 33 1970 51 1513 0.543 9 0 0 "no_postseason" "no"
"Longwood" "BSth" 32 9 23 0.28125 0.1834 -18.1 67 95.5 108.7 0.878564857405704 49 52.6 0.931558935361217 20.7 20.8 0.995192307692308 26.9 35.2 30 45 0.666666666666667 44.9 50.5 36.9 37.5 2008 11 401 0.329 0 0 0 "no_postseason" "no"
"Louisiana_Lafayette" "SB" 33 19 14 0.575757575757576 0.5957 -8.2 70.4 104.1 100.6 1.03479125248509 50.1 48 1.04375 20.5 18.4 1.11413043478261 34.6 27.6 39.6 37.4 1.05882352941176 49.2 47.8 34.7 32.3 1974 47 1393 0.578 5 0 0 "no_postseason" "no"
"Louisiana_Monroe" "SB" 34 20 14 0.588235294117647 0.4977 -7 62 98 98 1 45.6 44.7 1.02013422818792 18 17.2 1.04651162790698 32.6 29.4 26.1 29.7 0.878787878787879 46 44.3 29.9 30.2 1972 49 1405 0.581 10 0 0 "no_postseason" "no"
"Louisiana_Tech" "CUSA" 35 26 9 0.742857142857143 0.7016 -1.7 67.7 105.7 98.1 1.07747196738022 50.7 46.9 1.08102345415778 15.6 22.4 0.696428571428572 29 35.4 33.7 31.3 1.07667731629393 51.4 45.5 32.9 33.6 1974 47 1369 0.524 7 0 0 "no_postseason" "no"
"Louisville" "ACC" 36 27 9 0.75 0.929 5.8 65.6 109.4 87.4 1.25171624713959 47.7 44 1.08409090909091 17.2 21.3 0.807511737089202 34.7 30.8 38.7 33.3 1.16216216216216 48.4 43.3 30.7 30.3 1912 106 2787 0.666 43 10 3 "E8" "yes"
"Loyola_Chicago" "MVC" 35 22 13 0.628571428571429 0.5708 -4.7 61.4 103.8 101.3 1.02467917077986 53.3 49.2 1.08333333333333 21 20.2 1.03960396039604 28.7 32.1 33.3 30.2 1.10264900662252 50.6 50.1 39.3 31.8 1921 99 2500 0.533 6 2 1 "no_postseason" "no"
"Loyola_Marymount" "WCC" 30 7 23 0.233333333333333 0.3004 -12.9 62.9 100.6 108.3 0.928901200369344 46.3 53.7 0.86219739292365 21.5 18 1.19444444444444 33.5 34.1 36.2 35.5 1.01971830985915 43.8 50.5 35.1 39.2 1943 73 2003 0.436 5 0 0 "no_postseason" "no"
"Loyola_MD" "Pat" 30 11 19 0.366666666666667 0.1944 -13.8 63.3 91.4 103.5 0.883091787439614 42.8 49.7 0.861167002012072 20.3 17.6 1.15340909090909 31.9 28.6 37.6 44.9 0.837416481069042 40.4 49.9 32.5 32.9 1908 76 1751 0.458 2 0 0 "no_postseason" "no"
"LSU" "SEC" 33 22 11 0.666666666666667 0.8477 0.5 70.1 107.8 92.8 1.16163793103448 50.3 44.6 1.12780269058296 20.2 19.1 1.05759162303665 33.9 32.9 33.5 29.4 1.13945578231293 50.1 43.9 33.9 30.9 1909 112 2760 0.569 22 4 0 "R64" "yes"
"Maine" "AE" 30 3 27 0.1 0.0863 -20.9 66.6 92.3 113.3 0.814651368049426 46.7 55.8 0.836917562724014 21.6 19 1.13684210526316 23.5 31.7 27.7 36.6 0.756830601092896 45.5 55.6 32.6 37.4 1904 76 1754 0.457 2 0 0 "no_postseason" "no"
"Manhattan" "MAAC" 33 19 14 0.575757575757576 0.5238 -7.6 68 100.2 99.4 1.00804828973843 49.4 48.1 1.02702702702703 21.1 23.9 0.882845188284519 30.9 33.1 47.4 52.3 0.906309751434034 48.8 48 33.6 32.4 1905 114 2623 0.522 8 0 0 "R68" "yes"
"Marist" "MAAC" 32 7 25 0.21875 0.1926 -19.9 65.3 91.9 104.1 0.882804995196926 46.8 49.6 0.943548387096774 20.5 20.8 0.985576923076923 21.2 35.6 38 36.7 1.03542234332425 46.4 49.6 31.5 33.1 1982 39 1135 0.437 2 0 0 "no_postseason" "no"
"Marquette" "BE" 32 13 19 0.40625 0.7237 -4.7 64.3 104 95.6 1.08786610878661 49.8 49.2 1.01219512195122 19.3 21 0.919047619047619 29 36.4 35.8 30.3 1.18151815181518 48.8 46.4 34.4 36 1917 103 2653 0.619 33 3 1 "no_postseason" "no"
"Marshall" "CUSA" 30 9 21 0.3 0.301 -14.7 70.4 94.8 102 0.929411764705882 46.2 48.6 0.950617283950617 21.6 18.6 1.16129032258065 28.2 32.5 34.9 36.6 0.953551912568306 45.9 49.1 31.1 31.7 1919 96 2475 0.572 6 0 0 "no_postseason" "no"
"Maryland" "B10" 35 28 7 0.8 0.8619 6.9 64.5 110.2 94 1.17234042553191 51.2 45.5 1.12527472527473 18.9 17.2 1.09883720930233 28.9 30.5 44.5 28.1 1.58362989323843 48 44.1 37.6 31.8 1924 97 2611 0.603 28 2 1 "R32" "yes"
"Maryland_Eastern_Shore" "MEAC" 33 18 15 0.545454545454545 0.3351 -8.7 64.9 100.9 107.1 0.942110177404295 51.7 51.1 1.01174168297456 23.4 21.3 1.09859154929577 35.5 31.9 47 41.1 1.14355231143552 48.9 52.6 38.2 32.4 1987 34 990 0.399 2 0 0 "no_postseason" "no"
"Massachusetts" "A10" 32 17 15 0.53125 0.6047 -4.9 67.8 104.5 100.7 1.0377358490566 47.3 48.7 0.971252566735113 20.5 17.5 1.17142857142857 34 31.3 42.4 35.2 1.20454545454545 48.4 47.1 29.6 35 1926 61 1745 0.545 9 1 0 "no_postseason" "no"
"McNeese_St." "Slnd" 27 11 16 0.407407407407407 0.2258 -11.2 63.3 99.2 110.4 0.898550724637681 46.4 51.9 0.89402697495183 16 18.5 0.864864864864865 33.7 34.4 30.9 34.9 0.885386819484241 45.9 53.1 31.6 33.1 1974 47 1339 0.476 2 0 0 "no_postseason" "no"
"Memphis" "Amer" 32 18 14 0.5625 0.7509 -5.4 66.6 104.7 95.1 1.10094637223975 48.4 44.4 1.09009009009009 20.2 19.2 1.05208333333333 37 31.6 31.6 38.7 0.816537467700258 48.1 43.8 32.8 30.4 1956 65 1958 0.669 25 3 0 "no_postseason" "no"
"Mercer" "SC" 33 17 16 0.515151515151515 0.5223 -9.5 61.1 103.3 102.5 1.00780487804878 49.3 48.9 1.0081799591002 17.6 19.2 0.916666666666667 33.3 32.8 40.2 31.9 1.26018808777429 48.3 46.3 34.2 35.2 1974 47 1369 0.476 3 0 0 "no_postseason" "no"
"Miami_FL" "ACC" 38 25 13 0.657894736842105 0.8446 0.7 62.9 111.2 96 1.15833333333333 49.9 47.6 1.04831932773109 15.9 17.3 0.91907514450867 29.5 29.3 35.5 28.5 1.24561403508772 47.4 47.1 35.8 32.4 1949 57 1624 0.575 10 0 0 "no_postseason" "no"
"Miami_OH" "MAC" 31 12 19 0.387096774193548 0.3397 -12.2 65.4 99.1 105 0.943809523809524 49.4 53.1 0.930320150659134 19.4 20.6 0.941747572815534 25.9 29.6 38.7 42.5 0.910588235294118 48.3 53.7 34.4 34.9 1906 115 2597 0.537 17 0 0 "no_postseason" "no"
"Michigan" "B10" 31 15 16 0.483870967741935 0.8226 -2.4 60.2 110.9 97.1 1.14212152420185 49.4 50.9 0.970530451866405 15.6 19.4 0.804123711340206 25.5 31.2 26.6 26.7 0.99625468164794 47 50.8 35.3 34 1918 103 2668 0.609 29 8 1 "no_postseason" "no"
"Michigan_St." "B10" 39 27 12 0.692307692307692 0.9327 3 63.9 116.3 92.6 1.25593952483801 53.2 44.9 1.18485523385301 17.5 16.5 1.06060606060606 33.5 27 32.7 39 0.838461538461538 50.8 43.8 38.5 31.5 1899 121 2823 0.612 33 10 2 "F4" "yes"
"Middle_Tennessee" "CUSA" 35 18 17 0.514285714285714 0.5048 -8.8 61.4 100.7 100.5 1.00199004975124 47.9 49.9 0.959919839679359 20.3 20.3 1 31.6 26.1 36.8 42.2 0.872037914691943 44.2 48 36.3 35.7 1959 62 1752 0.555 9 0 0 "no_postseason" "no"
"Milwaukee" "Horz" 28 12 16 0.428571428571429 0.4226 -9 65 100.8 103.6 0.972972972972973 49 51.2 0.95703125 20 16.5 1.21212121212121 26.9 29.5 36.2 31.6 1.14556962025316 48.6 48.6 33.2 38.6 1974 37 1078 0.489 4 0 0 "no_postseason" "no"
"Minnesota" "B10" 32 17 15 0.53125 0.8176 -2.4 68.1 111.2 97.6 1.13934426229508 52.1 50.8 1.0255905511811 17.7 24.2 0.731404958677686 30 33.4 32.9 34.5 0.953623188405797 50.1 48.3 37.2 36.8 1896 125 2880 0.575 14 1 0 "no_postseason" "no"
"Mississippi" "SEC" 34 21 13 0.617647058823529 0.8037 -0.5 66.6 112.2 99.2 1.13104838709677 47.8 47.6 1.00420168067227 16.5 18.7 0.882352941176471 34.8 31.4 36.1 41.2 0.87621359223301 46.8 43.6 33.2 35.8 1909 110 2642 0.501 9 0 0 "R64" "yes"
"Mississippi_St." "SEC" 31 12 19 0.387096774193548 0.5751 -9 64.1 99.6 97 1.02680412371134 47.5 48 0.989583333333333 23.3 18.9 1.23280423280423 32.3 31.1 46.4 36.5 1.27123287671233 47.9 47 31.1 33.2 1909 108 2635 0.544 11 1 0 "no_postseason" "no"
"Mississippi_Valley_St." "SWAC" 32 6 26 0.1875 0.0439 -20.8 71.1 89 116.3 0.765262252794497 42.7 54.5 0.78348623853211 20.9 20.8 1.00480769230769 30.1 39.7 33 36.7 0.899182561307902 41.7 55.1 30.3 35.5 1980 41 1192 0.399 5 0 0 "no_postseason" "no"
"Missouri" "SEC" 31 8 23 0.258064516129032 0.4366 -9.9 62.6 99.3 101.5 0.978325123152709 45.8 49.3 0.929006085192698 20.2 17.2 1.17441860465116 29.4 33.3 32.5 43.9 0.740318906605923 44.2 48 32.5 34.4 1907 114 2818 0.585 27 0 0 "no_postseason" "no"
"Missouri_St." "MVC" 29 9 20 0.310344827586207 0.2884 -12.2 61.9 96.5 104.4 0.924329501915709 45.4 49.6 0.915322580645161 19.5 16.4 1.1890243902439 29.7 30 31.7 36.8 0.861413043478261 44.5 46.6 31.4 36.9 1983 38 1178 0.59 6 0 0 "no_postseason" "no"
"Monmouth" "MAAC" 33 18 15 0.545454545454545 0.4312 -9 63.9 98 100.4 0.97609561752988 47.9 47.2 1.01483050847458 19.9 21.4 0.929906542056075 30 33.6 41 37.2 1.10215053763441 46.7 44.3 33.8 34.2 1984 37 1090 0.475 4 0 0 "no_postseason" "no"
"Montana" "BSky" 31 18 13 0.580645161290323 0.5063 -7.1 62.5 104.5 104.2 1.00287907869482 53.7 51.3 1.04678362573099 18 19.9 0.904522613065327 27.6 28.7 33.3 43.6 0.763761467889908 52.9 49.4 36.6 36.1 1912 105 2650 0.545 12 0 0 "no_postseason" "no"
