"TEAM" "CONF" "G" "W" "L" "WL_perc" "BARTHAG" "WAB" "ADJ_T" "ADJOE" "ADJDE" "pp100p_ratio" "EFG_O" "EFG_D" "EFG_ratio" "TOR" "TORD" "TOR_ratio" "ORB" "DRB" "FTR" "FTRD" "FTR_ratio" "X2P_O" "X2P_D" "X3P_O" "X3P_D" "first_year" "age" "all_games_played" "all_WL_perc" "MM" "F4" "CHAMP" "POSTSEASON" "post"
"Morehead_St." "OVC" 28 14 14 0.5 0.4179 -10.3 69.8 105.2 108.3 0.971375807940905 51 55.1 0.925589836660617 18.5 19.4 0.95360824742268 35.2 28.1 28.8 42.1 0.684085510688836 48 51.8 38.7 40.2 1956 65 1786 0.498 7 0 0 "no_postseason" "no"
"Morgan_St." "MEAC" 29 14 15 0.482758620689655 0.1634 -13.1 69.2 91.6 105.6 0.867424242424242 42.5 48.9 0.869120654396728 19.8 20.1 0.985074626865672 34.8 31.2 37.8 41.5 0.910843373493976 42 51.7 29.2 28.9 1985 36 1049 0.365 2 0 0 "no_postseason" "no"
"Mount_St._Mary's" "NEC" 36 20 16 0.555555555555556 0.4155 -7.9 68.3 98.9 101.8 0.971512770137525 51 49.9 1.02204408817635 19.2 21.7 0.884792626728111 23.1 34.8 32.4 32.6 0.993865030674847 49.4 49.5 35.8 34.1 1989 32 938 0.434 5 0 0 "R64" "yes"
"Murray_St." "OVC" 31 16 15 0.516129032258065 0.3803 -12 70 105.4 110 0.958181818181818 50.8 52.1 0.975047984644914 16.9 17.9 0.94413407821229 31.8 29.6 34.9 38.5 0.906493506493506 48.5 51 36.1 35.9 1954 67 1900 0.634 17 0 0 "no_postseason" "no"
"Navy" "Pat" 31 16 15 0.516129032258065 0.4023 -11.2 65.5 98.5 102 0.965686274509804 47.8 53 0.90188679245283 21.9 23.8 0.920168067226891 36.9 26.2 35.9 38.9 0.922879177377892 49 52.5 30.6 35.8 1908 113 2472 0.567 11 0 0 "no_postseason" "no"
"Nebraska" "B10" 30 12 18 0.4 0.668 -5.4 69.5 104.6 98.4 1.0630081300813 46 52 0.884615384615385 18.6 19.3 0.963730569948187 33.7 29.9 30 33.3 0.900900900900901 45.3 47.5 31.8 40.7 1897 124 2893 0.526 7 0 0 "no_postseason" "no"
"Nebraska_Omaha" "Sum" 31 18 13 0.580645161290323 0.4684 -7.2 75.1 106.8 108 0.988888888888889 52.3 54 0.968518518518518 18.3 19.3 0.948186528497409 28.9 31.3 40.6 33.7 1.20474777448071 49 53 38.4 37 2013 8 238 0.487 0 0 0 "no_postseason" "no"
"Nevada" "MWC" 35 28 7 0.8 0.8021 1.7 71 113.7 100.7 1.12909632571996 52.5 48.3 1.08695652173913 15.5 15.9 0.974842767295597 30.4 26.3 41.3 28.2 1.4645390070922 49.2 49.3 38.2 31 1913 65 1713 0.563 9 0 0 "R64" "yes"
"New_Hampshire" "AE" 29 20 9 0.689655172413793 0.4538 -6.3 66.9 100.6 102.3 0.983382209188661 50.2 49.9 1.0060120240481 18.3 14.6 1.25342465753425 27.2 21.7 34.1 29.3 1.16382252559727 49.5 50.1 34.2 32.9 1927 68 1736 0.244 0 0 0 "no_postseason" "no"
"New_Mexico" "MWC" 31 17 14 0.548387096774194 0.6232 -5.4 70.4 105.2 100.7 1.04468718967229 50.2 50.6 0.992094861660079 18.4 19 0.968421052631579 27 27.8 46 37.7 1.22015915119363 50.7 47.5 32.7 36.9 1900 114 2600 0.581 15 0 0 "no_postseason" "no"
"New_Mexico_St." "WAC" 31 28 3 0.903225806451613 0.6783 -0.2 69.1 109.4 102.5 1.06731707317073 52.7 47.9 1.10020876826722 19.5 19.1 1.02094240837696 35.6 28.5 43.3 35.2 1.23011363636364 54.2 49.1 33.5 30.3 1905 110 2629 0.589 25 1 0 "R64" "yes"
"New_Orleans" "Slnd" 29 20 9 0.689655172413793 0.4538 -6.3 67.7 99.6 101.2 0.984189723320158 50.2 50.3 0.998011928429424 23.7 22.4 1.05803571428571 36.1 32.6 42.8 34.7 1.23342939481268 51.6 51.8 30.7 31.9 1976 43 1248 0.546 5 0 0 "R68" "yes"
"Niagara" "MAAC" 33 10 23 0.303030303030303 0.2566 -17.9 70.3 99.4 109.1 0.91109074243813 47.6 50.5 0.942574257425743 17.9 16 1.11875 30.5 30.7 33.6 30.8 1.09090909090909 44 48.1 36.6 36.6 1906 114 2727 0.54 3 0 0 "no_postseason" "no"
"Nicholls_St." "Slnd" 27 14 13 0.518518518518518 0.2132 -11.9 71 100.3 112.4 0.892348754448398 49.5 55.6 0.890287769784173 20.4 20.4 1 26.8 37.6 35.8 33.5 1.06865671641791 49 51.7 33.5 41.7 1981 40 1121 0.406 2 0 0 "no_postseason" "no"
"NJIT" "ASun" 29 11 18 0.379310344827586 0.2211 -14.6 69.5 98 109.3 0.896614821591949 48.7 55.2 0.882246376811594 19.7 18.4 1.07065217391304 30.5 25.2 33.3 36.3 0.917355371900826 47.7 53.7 33.4 38.4 2010 10 331 0.486 0 0 0 "no_postseason" "no"
"Norfolk_St." "MEAC" 32 17 15 0.53125 0.2027 -10.9 69.8 93.5 105.3 0.887939221272555 47.4 48 0.9875 20.5 16.7 1.22754491017964 29.7 28.9 38 38.4 0.989583333333333 46.1 45.4 33.2 34.7 1998 23 699 0.472 1 0 0 "no_postseason" "no"
"North_Carolina" "ACC" 39 33 6 0.846153846153846 0.9615 8.4 72.8 121 91.5 1.3224043715847 51.7 48.1 1.07484407484407 16.2 18.6 0.870967741935484 41.3 25 34.3 31.6 1.08544303797468 51 46.3 35.5 33.9 1911 110 3073 0.738 50 20 6 "Champions" "yes"
"North_Carolina_A&T" "MEAC" 30 3 27 0.1 0.0458 -25.2 64.6 95.2 124 0.767741935483871 47.6 53.1 0.896421845574388 21.7 14.3 1.51748251748252 31.8 32.9 33.4 38.9 0.858611825192802 47.3 50.1 32.2 38.3 1974 47 1367 0.482 10 0 0 "no_postseason" "no"
"North_Carolina_Central" "MEAC" 31 25 6 0.806451612903226 0.5043 -5.1 68 101.4 101.3 1.00098716683119 51.3 45.3 1.13245033112583 17.8 19.8 0.898989898989899 31.6 31.2 34.2 28 1.22142857142857 52.7 46.1 32.7 29.2 2011 10 309 0.602 4 0 0 "R68" "yes"
"North_Carolina_St." "ACC" 32 15 17 0.46875 0.6688 -4.1 71.9 111.9 105.2 1.06368821292776 52.7 51.6 1.02131782945736 18.5 15.6 1.18589743589744 29.8 31.4 36.2 30.4 1.19078947368421 52.4 49.5 35.6 36.9 1913 108 2818 0.62 27 3 2 "no_postseason" "no"
"North_Dakota" "BSky" 29 22 7 0.758620689655172 0.5112 -5.3 72.5 103.1 102.7 1.00389483933788 53.4 50.7 1.05325443786982 18.3 19.6 0.933673469387755 26 27.8 36.1 39.7 0.909319899244332 51.4 50 38.7 34.8 1905 27 499 0.595 1 0 0 "R64" "yes"
"North_Dakota_St." "Sum" 28 19 9 0.678571428571429 0.4509 -6 68.2 102.7 104.5 0.982775119617225 52.2 50.4 1.03571428571429 16.9 17.2 0.982558139534884 25 28 39.7 31.3 1.26837060702875 50.8 46.7 36.3 37.8 1898 41 752 0.69 4 0 0 "no_postseason" "no"
"North_Florida" "ASun" 30 15 15 0.5 0.2957 -12.1 71.1 100.7 108.6 0.927255985267035 51.3 52.7 0.973434535104364 22.2 16.7 1.32934131736527 33.3 31.8 34.9 35 0.997142857142857 50.7 51.6 34.7 36.6 2010 11 346 0.494 1 0 0 "no_postseason" "no"
"North_Texas" "CUSA" 28 8 20 0.285714285714286 0.1772 -17.6 71.2 95.9 109.6 0.875 47.4 50.4 0.94047619047619 18.4 17.8 1.03370786516854 26.5 31.2 34.9 35 0.997142857142857 47.3 49.6 31.7 34.6 1922 65 1776 0.443 3 0 0 "no_postseason" "no"
"Northeastern" "CAA" 31 15 16 0.483870967741935 0.4654 -8.9 67.7 105.2 106.5 0.987793427230047 53.5 52.1 1.02687140115163 18.5 17 1.08823529411765 25.7 27 37.8 31 1.21935483870968 52.4 50.7 36.7 36.4 1938 57 1553 0.525 9 0 0 "no_postseason" "no"
"Northern_Arizona" "BSky" 31 9 22 0.290322580645161 0.1556 -19.1 70.9 94.4 109.4 0.862888482632541 46.7 52.9 0.882797731568998 20.4 16.7 1.22155688622754 31.3 26.9 33.2 32.8 1.01219512195122 46.1 54.2 31.7 33.9 1919 81 1917 0.453 2 0 0 "no_postseason" "no"
"Northern_Colorado" "BSky" 27 11 16 0.407407407407407 0.2841 -12.6 70.1 97.2 105.4 0.922201138519924 51 52.2 0.977011494252873 20.3 18.2 1.11538461538462 27.4 25.4 34.4 34.5 0.997101449275362 50.6 52 34.3 35 1911 41 747 0.534 1 0 0 "no_postseason" "no"
"Northern_Illinois" "MAC" 29 15 14 0.517241379310345 0.4121 -12.1 68.2 98.8 101.8 0.970530451866405 46.4 50.8 0.913385826771654 19.5 20.5 0.951219512195122 33.5 28.1 40.3 39.8 1.01256281407035 46.6 49.8 30.6 34.9 1927 54 1499 0.451 3 0 0 "no_postseason" "no"
"Northern_Iowa" "MVC" 29 14 15 0.482758620689655 0.5052 -6.8 64.7 96.8 96.6 1.00207039337474 46.7 50.5 0.924752475247525 17.3 20.9 0.827751196172249 17.7 28.3 34.2 26 1.31538461538462 45.3 47.6 32.3 36.8 1981 40 1197 0.528 8 0 0 "no_postseason" "no"
"Northern_Kentucky" "Horz" 33 24 9 0.727272727272727 0.537 -4.9 69.3 105.5 104.1 1.01344860710855 52.4 49.7 1.05432595573441 18.8 17 1.10588235294118 31.2 26.4 36.5 30.5 1.19672131147541 51.6 50.2 35.7 32.4 2013 8 233 0.528 2 0 0 "R64" "yes"
"Northwestern" "B10" 36 24 12 0.666666666666667 0.8564 2 66.9 111.2 95.2 1.16806722689076 49.7 46.1 1.07809110629067 16 17.9 0.893854748603352 30.8 30.6 30.5 36.1 0.844875346260388 48.8 44 34.2 33.3 1905 115 2620 0.417 1 0 0 "R32" "yes"
"Northwestern_St." "Slnd" 25 13 12 0.52 0.2056 -12 72.3 100 112.5 0.888888888888889 50.1 53.9 0.929499072356215 20.8 19.2 1.08333333333333 29.6 32.4 41 39.4 1.04060913705584 47.9 52.5 36.3 37.8 1977 44 1255 0.441 3 0 0 "no_postseason" "no"
"Notre_Dame" "ACC" 36 26 10 0.722222222222222 0.9205 5.9 68.3 119.3 96.4 1.23755186721992 53.6 49.1 1.09164969450102 14 18.7 0.748663101604278 27.3 30.8 28.6 26.7 1.07116104868914 50.9 48.2 38.4 33.8 1897 116 2925 0.647 36 1 0 "R32" "yes"
"Oakland" "Horz" 32 25 7 0.78125 0.6289 -3.6 73.4 103.8 99.2 1.04637096774194 51.2 46.3 1.10583153347732 18.4 18.9 0.973544973544973 29.3 29.1 37.7 28.5 1.32280701754386 51.9 45.3 33.3 32.2 2000 21 661 0.545 3 0 0 "no_postseason" "no"
"Ohio" "MAC" 30 20 10 0.666666666666667 0.6659 -6 71.6 105.5 99.4 1.06136820925553 53.2 47.3 1.12473572938689 17.4 18.1 0.961325966850829 25.6 27.7 33.7 32.7 1.03058103975535 50 46.8 38.5 32.1 1908 113 2698 0.57 13 0 0 "no_postseason" "no"
"Ohio_St." "B10" 32 17 15 0.53125 0.7844 -3.1 69.4 111.2 99.4 1.11871227364185 52.2 48.9 1.06748466257669 19.2 17.5 1.09714285714286 29.7 28.8 38.1 29.4 1.29591836734694 51.6 45.7 35.6 35.6 1899 121 2899 0.614 33 11 1 "no_postseason" "no"
"Oklahoma" "B12" 31 11 20 0.354838709677419 0.8062 -4.5 71.4 107 94.5 1.13227513227513 47.4 50 0.948 19 18.5 1.02702702702703 30.8 29.8 36.7 33.5 1.0955223880597 45.7 47.1 34.3 36.5 1908 113 2780 0.609 32 5 0 "no_postseason" "no"
"Oklahoma_St." "B12" 32 20 12 0.625 0.9221 3.3 72.9 126.8 102.3 1.23949169110459 54 53.2 1.01503759398496 18.2 20.3 0.896551724137931 38.3 31.9 37.4 45.4 0.823788546255507 50.4 52.4 40.3 36.4 1908 111 2849 0.586 28 6 2 "R64" "yes"
"Old_Dominion" "CUSA" 31 19 12 0.612903225806452 0.5996 -5.7 62.6 99.7 96.3 1.03530633437176 45.6 46.4 0.982758620689655 17.5 20.1 0.870646766169154 35.5 25.6 34.1 38.6 0.883419689119171 44.5 44 32.4 33.6 1977 44 1363 0.611 12 0 0 "no_postseason" "no"
"Oral_Roberts" "Sum" 28 8 20 0.285714285714286 0.3327 -15 70.7 103 109.4 0.941499085923218 49.6 54.7 0.906764168190128 16.7 16.1 1.03726708074534 25 29.4 30.6 32 0.95625 47.9 51.8 35.4 39.6 1972 45 1328 0.559 5 0 0 "no_postseason" "no"
"Oregon" "P12" 38 33 5 0.868421052631579 0.9321 6 68.4 117.8 93.8 1.25586353944563 55.5 46.4 1.19612068965517 17.1 19.3 0.886010362694301 32.4 29.5 34.4 26.3 1.30798479087452 54.5 46.1 38 31.2 1903 115 3045 0.551 16 2 1 "F4" "yes"
"Oregon_St." "P12" 31 5 26 0.161290322580645 0.2842 -16.7 66.3 96.1 104.2 0.922264875239923 48.2 51.3 0.939571150097466 23 17.5 1.31428571428571 26.9 32.3 34.3 39.6 0.866161616161616 46.3 50 34.6 35.7 1902 119 3113 0.569 17 2 0 "no_postseason" "no"
"Penn" "Ivy" 28 13 15 0.464285714285714 0.5106 -8.9 68.1 102 101.6 1.00393700787402 51.6 48.8 1.05737704918033 18.9 20.1 0.940298507462686 27.6 29.4 26 33.6 0.773809523809524 52.2 45.3 33.9 36 1897 119 2906 0.617 24 1 0 "no_postseason" "no"
"Penn_St." "B10" 33 15 18 0.454545454545455 0.6811 -4.9 72.1 103.4 96.8 1.06818181818182 47.2 49.2 0.959349593495935 17.9 20.3 0.881773399014778 26.6 30.6 32.8 31.2 1.05128205128205 45.4 46.5 33.9 36.3 1897 124 2677 0.556 9 1 0 "no_postseason" "no"
"Pepperdine" "WCC" 30 9 21 0.3 0.226 -14 70.2 101.6 113.1 0.898320070733864 49.4 56.8 0.869718309859155 18 15.7 1.14649681528662 26.1 29.2 29.5 28.9 1.02076124567474 46.9 53.1 37.5 42 1944 66 1881 0.497 13 0 0 "no_postseason" "no"
"Pittsburgh" "ACC" 33 16 17 0.484848484848485 0.7754 -2 67 112.7 101.2 1.11363636363636 51.4 51.3 1.00194931773879 17.6 14.3 1.23076923076923 28.2 29.5 39.4 26.6 1.4812030075188 49.6 50.2 36.1 35.6 1906 113 2799 0.581 26 1 0 "no_postseason" "no"
"Portland" "WCC" 31 11 20 0.354838709677419 0.2613 -13.3 67.1 97.5 106.7 0.91377694470478 47.1 51.3 0.91812865497076 19.2 16.8 1.14285714285714 24.4 32.7 37.6 30.5 1.2327868852459 43.2 49.2 37 36.3 1954 67 1881 0.422 2 0 0 "no_postseason" "no"
"Portland_St." "BSky" 28 15 13 0.535714285714286 0.2979 -12 73.6 102.9 110.8 0.92870036101083 52.5 56 0.9375 16.1 22.2 0.725225225225225 25.7 31.3 38.1 36.8 1.03532608695652 53.9 56.2 33.4 37.2 1973 31 883 0.488 2 0 0 "no_postseason" "no"
"Prairie_View_A&M" "SWAC" 31 13 18 0.419354838709677 0.1705 -13.9 69.7 96.9 111.2 0.871402877697842 48.6 52.9 0.918714555765595 18.8 21.7 0.866359447004608 24.7 35 35.4 49.5 0.715151515151515 46.4 52.2 34.9 36.2 1981 40 1150 0.291 2 0 0 "no_postseason" "no"
"Presbyterian" "BSth" 28 5 23 0.178571428571429 0.0295 -20.5 65.3 87.2 118.2 0.737732656514382 45.5 56.1 0.811051693404635 23.3 16.9 1.37869822485207 29 31.9 27.7 36.7 0.754768392370572 43.2 53.3 33.6 39.6 2011 10 301 0.346 0 0 0 "no_postseason" "no"
"Princeton" "Ivy" 29 23 6 0.793103448275862 0.7989 -0.4 64.2 107.6 95.4 1.12788259958071 53.2 48.7 1.09240246406571 15.2 20.2 0.752475247524752 24.1 24.7 24.4 32 0.7625 50.5 46.9 37.6 34.5 1901 120 2850 0.615 25 1 0 "R64" "yes"
"Providence" "BE" 33 20 13 0.606060606060606 0.8278 0.6 67.6 108.3 94.5 1.14603174603175 51.4 49.6 1.03629032258065 18.4 20.3 0.906403940886699 26.4 28.6 38.1 30.5 1.24918032786885 49.1 49.9 37.1 32.8 1929 71 2035 0.611 20 2 0 "R68" "yes"
"Purdue" "B10" 35 27 8 0.771428571428571 0.9297 5.6 70.4 116.6 93.1 1.25241675617615 55.7 47.7 1.16771488469602 18.3 16.6 1.10240963855422 30.8 24.4 33.3 22.9 1.45414847161572 52.7 46.6 40.3 33.2 1897 122 2855 0.641 31 2 0 "S16" "yes"
"Quinnipiac" "MAAC" 31 10 21 0.32258064516129 0.2152 -15.5 74.3 100.7 112.7 0.893522626441881 47.9 52.6 0.9106463878327 19.2 16.8 1.14285714285714 34.1 30.2 33 38.2 0.863874345549738 47.4 50.5 32.6 38 1999 22 643 0.477 0 0 0 "no_postseason" "no"
"Radford" "BSth" 30 14 16 0.466666666666667 0.1926 -11.8 65.6 95 107.6 0.882899628252788 47.5 51.2 0.927734375 22.4 15.1 1.48344370860927 33.8 26.9 29.5 30 0.983333333333333 44.6 49.9 34.6 35.9 1985 36 1063 0.517 3 0 0 "no_postseason" "no"
"Rhode_Island" "A10" 35 25 10 0.714285714285714 0.8717 0.4 67.7 111.1 94.1 1.18065887353879 50.8 45 1.12888888888889 16.4 19.4 0.845360824742268 32.8 29.7 39.2 45 0.871111111111111 51.2 45.4 33.3 29.5 1904 114 2662 0.572 10 0 0 "R32" "yes"
"Rice" "CUSA" 33 23 10 0.696969696969697 0.4701 -6.2 73.9 106.3 107.4 0.98975791433892 53.9 50 1.078 19.4 17.4 1.11494252873563 28.6 26.2 41.5 35.7 1.1624649859944 50.9 49.7 38.9 33.9 1915 106 2568 0.437 4 0 0 "no_postseason" "no"
"Richmond" "A10" 35 22 13 0.628571428571429 0.6922 -3.7 70.1 110 102.5 1.07317073170732 53.9 49.9 1.08016032064128 16.2 20 0.81 20.7 30.7 31.6 34.6 0.913294797687861 55.6 50.9 34.2 32.1 1913 108 2598 0.533 9 0 0 "no_postseason" "no"
"Rider" "MAAC" 33 18 15 0.545454545454545 0.3749 -10.1 73.5 99.9 104.5 0.955980861244019 49 49 1 19.6 18.1 1.0828729281768 33 27.1 37 35.9 1.03064066852368 48.7 48 33.2 33.7 1929 57 1600 0.528 3 0 0 "no_postseason" "no"
"Robert_Morris" "NEC" 33 14 19 0.424242424242424 0.2879 -13.5 70.2 91.5 99 0.924242424242424 45.1 48.4 0.931818181818182 21.5 23.7 0.907172995780591 29.3 31.3 41.3 42.5 0.971764705882353 43.8 50 31.9 29.8 1977 44 1298 0.488 8 0 0 "no_postseason" "no"
"Rutgers" "B10" 32 15 17 0.46875 0.5757 -5.7 67.9 100.8 98.2 1.02647657841141 44.7 47.5 0.941052631578947 19.7 18.9 1.04232804232804 37.5 30.1 31.2 31.2 1 44.5 46.6 30.2 32.7 1914 106 2465 0.507 6 1 0 "no_postseason" "no"
"Sacramento_St." "BSky" 29 13 16 0.448275862068966 0.2263 -13.8 67 100.1 111.4 0.898563734290844 49.8 52.3 0.952198852772467 16.8 15.8 1.06329113924051 27.4 29.3 37.3 33.1 1.12688821752266 51.1 49.5 31 38.5 1992 29 814 0.311 0 0 0 "no_postseason" "no"
"Sacred_Heart" "NEC" 32 13 19 0.40625 0.2221 -15.1 72.7 97.2 108.4 0.896678966789668 49.5 52.8 0.9375 22 19.5 1.12820512820513 30.9 27.1 35 33.3 1.05105105105105 49.2 50.5 33.5 37.9 2000 21 623 0.38 0 0 0 "no_postseason" "no"
"Saint_Joseph's" "A10" 31 11 20 0.354838709677419 0.4729 -10.9 70 101.6 102.6 0.990253411306043 46.6 51.2 0.91015625 17 18 0.944444444444444 29.8 26.6 40.1 32.5 1.23384615384615 45.7 50.3 32.4 34.9 1910 111 2787 0.592 21 1 0 "no_postseason" "no"
"Saint_Louis" "A10" 33 12 21 0.363636363636364 0.2891 -12.8 65.2 95.5 103.2 0.925387596899225 47 50.6 0.928853754940711 20.3 16.9 1.20118343195266 24.2 27.3 34.4 38.5 0.893506493506493 44.3 48.9 34.2 35.6 1916 104 2668 0.54 10 0 0 "no_postseason" "no"
"Saint_Mary's" "WCC" 34 29 5 0.852941176470588 0.9334 3.9 61.2 118 93.8 1.25799573560768 57.8 45.3 1.27593818984547 17.5 15.3 1.1437908496732 33.1 21.9 27.8 26.6 1.04511278195489 56.9 45.4 39.4 30 1910 111 2596 0.522 10 0 0 "R32" "yes"
"Saint_Peter's" "MAAC" 36 23 13 0.638888888888889 0.687 -7.6 62.6 102.2 95.5 1.07015706806283 51.2 48.1 1.06444906444906 17.3 20.9 0.827751196172249 25.5 25.9 33.1 29.2 1.13356164383562 47.3 48.4 38.1 31.9 1966 55 1555 0.493 3 0 0 "no_postseason" "no"
"Sam_Houston_St." "Slnd" 30 21 9 0.7 0.3053 -8.6 71.6 95.8 102.9 0.931000971817298 47.1 50 0.942 19.3 22.2 0.869369369369369 31.6 27.4 36.3 48.2 0.753112033195021 47.7 48.8 30.6 34.7 1987 34 997 0.525 2 0 0 "no_postseason" "no"
"Samford" "SC" 34 20 14 0.588235294117647 0.5232 -8.3 69.8 107.1 106.3 1.00752587017874 53 49.8 1.06425702811245 19 17.2 1.1046511627907 29.4 31.2 41.5 31.8 1.30503144654088 50.2 49.8 38.9 33.3 1973 48 1374 0.437 2 0 0 "no_postseason" "no"
"San_Diego" "WCC" 30 13 17 0.433333333333333 0.2681 -10 64.7 98.5 107.5 0.916279069767442 48.2 52.2 0.923371647509579 18.7 15.1 1.23841059602649 23.6 25.5 35.5 36.5 0.972602739726027 45 50.9 34.7 36.3 1980 41 1197 0.5 4 0 0 "no_postseason" "no"
"San_Diego_St." "MWC" 32 19 13 0.59375 0.7587 -6 66.1 103.2 93.4 1.10492505353319 47.5 44.8 1.06026785714286 17.5 19 0.921052631578947 30.5 29.1 35.3 32.4 1.08950617283951 47.5 42.9 31.6 32.1 1971 50 1491 0.544 12 0 0 "no_postseason" "no"
"San_Francisco" "WCC" 32 20 12 0.625 0.6882 -4.4 70.5 102 95.2 1.07142857142857 52.3 47.8 1.09414225941423 18.3 19.4 0.943298969072165 26.5 27.1 27.2 33.9 0.8023598820059 52.5 46.4 34.7 33.8 1924 93 2413 0.579 16 3 2 "no_postseason" "no"
"San_Jose_St." "MWC" 28 14 14 0.5 0.3794 -9 72.1 99.7 104 0.958653846153846 48.6 51.8 0.938223938223938 18.2 18.9 0.962962962962963 24.9 26.1 36.1 40.3 0.895781637717122 47.7 52 33.7 34.3 1938 70 1904 0.399 2 0 0 "no_postseason" "no"
"Santa_Clara" "WCC" 32 17 15 0.53125 0.6211 -6.9 64.2 105.8 101.4 1.04339250493097 52.4 51.8 1.01158301158301 15.9 19 0.836842105263158 18.3 24.5 24 35.2 0.681818181818182 47.9 49.3 38.3 38 1909 111 2616 0.574 11 1 0 "no_postseason" "no"
"Seattle" "WAC" 27 13 14 0.481481481481481 0.2955 -11.7 69.1 95.3 102.8 0.92704280155642 50.5 47.6 1.0609243697479 20.6 19 1.08421052631579 20.6 31.1 36.2 35.1 1.03133903133903 50.3 47.6 33.9 31.7 1953 38 1052 0.588 11 1 0 "no_postseason" "no"
"Seton_Hall" "BE" 33 21 12 0.636363636363636 0.8178 2.7 68.9 108.9 95.6 1.13912133891213 49.9 49 1.01836734693878 19.5 17.5 1.11428571428571 35.7 25.4 37.6 36.1 1.0415512465374 49.6 48 33.8 34.1 1909 107 2612 0.583 13 1 0 "R64" "yes"
"Siena" "MAAC" 34 17 17 0.5 0.4764 -10.2 70 105.2 106.1 0.991517436380773 49.9 50.3 0.992047713717694 19.7 17.2 1.1453488372093 35.5 29.3 40 35.5 1.12676056338028 50.2 50 32.7 33.9 1939 62 1692 0.546 6 0 0 "no_postseason" "no"
"SIU_Edwardsville" "OVC" 28 6 22 0.214285714285714 0.168 -18 70.9 94.6 108.7 0.870285188592456 45 52.7 0.853889943074004 20.3 18.3 1.10928961748634 31.6 28.5 45.7 44.9 1.01781737193764 45.5 54 29.2 33.2 2011 20 278 0.311 0 0 0 "no_postseason" "no"
"SMU" "Amer" 35 30 5 0.857142857142857 0.9426 6.4 64.8 120 94.1 1.27523910733263 54.6 46 1.18695652173913 16.9 18.3 0.923497267759563 37.2 26.4 36 24.6 1.46341463414634 51 44.1 40.6 32.1 1917 104 2583 0.525 12 1 0 "R64" "yes"
"South_Alabama" "SB" 30 14 16 0.466666666666667 0.3057 -12.9 71 98 105.3 0.930674264007597 48.4 52.2 0.9272030651341 18.4 22.4 0.821428571428571 27.2 31.7 38.3 40.4 0.948019801980198 49 51 31.7 36.2 1972 49 1420 0.56 8 0 0 "no_postseason" "no"
"South_Carolina" "SEC" 36 26 10 0.722222222222222 0.9083 1.7 69.6 108.7 89 1.22134831460674 47.3 45.5 1.03956043956044 18.4 24.3 0.757201646090535 34 31.6 40.2 44.5 0.903370786516854 45.9 45.4 33.4 30.6 1909 112 2695 0.532 9 1 0 "F4" "yes"
"South_Carolina_St." "MEAC" 29 11 18 0.379310344827586 0.0995 -13.1 69.4 98 118.7 0.825610783487784 47.4 54.3 0.87292817679558 18 17.6 1.02272727272727 28.1 35.8 30.4 39.1 0.777493606138107 47.1 55.7 32 34.4 1972 49 1431 0.484 5 0 0 "no_postseason" "no"
"South_Dakota" "Sum" 32 22 10 0.6875 0.4986 -5.7 72.1 102.8 102.9 0.999028182701652 49.6 50.8 0.976377952755906 16.2 18.5 0.875675675675676 27.5 27.3 42.7 31.9 1.33855799373041 48.8 47.7 34.2 37.5 2009 12 385 0.642 5 0 0 "no_postseason" "no"
"South_Dakota_St." "Sum" 33 18 15 0.545454545454545 0.4612 -9.8 68.5 108.2 109.7 0.986326344576117 53.2 53.8 0.988847583643123 18.4 16.2 1.1358024691358 27.1 28.9 39.9 27.1 1.47232472324723 52.7 52.4 35.8 36.9 2009 12 388 0.644 5 0 0 "R64" "yes"
"South_Florida" "Amer" 30 7 23 0.233333333333333 0.2504 -14.7 70.1 96.5 106.2 0.908662900188324 47.7 51 0.935294117647059 23.5 19.1 1.2303664921466 30.6 34 30.7 40.1 0.765586034912718 45.9 45.1 34.6 39.6 1974 47 1377 0.458 3 0 0 "no_postseason" "no"
"Southeast_Missouri_St." "OVC" 31 15 16 0.483870967741935 0.3161 -13 69.8 101.7 108.7 0.935602575896964 51.4 55.3 0.929475587703436 17.6 21.9 0.80365296803653 24.7 30.1 35.1 39 0.9 49 55.3 36.8 36.9 1992 29 842 0.417 1 0 0 "no_postseason" "no"
"Southeastern_Louisiana" "Slnd" 30 16 14 0.533333333333333 0.3141 -11.9 68.8 96.3 103.1 0.934044616876819 50.2 49 1.02448979591837 22.8 21.6 1.05555555555556 35 30.8 37 39.6 0.934343434343434 48.3 47.6 36.1 34.5 1981 39 1112 0.436 1 0 0 "no_postseason" "no"
"Southern" "SWAC" 30 15 15 0.5 0.1225 -13.5 69.8 96.7 114.7 0.84306887532694 47.8 48.4 0.987603305785124 19.8 17.2 1.15116279069767 34.2 33.7 42.8 37.8 1.13227513227513 47.6 48.3 32.1 32.4 1907 114 2846 0.573 18 2 0 "no_postseason" "no"
"Southern_Illinois" "MVC" 32 17 15 0.53125 0.4711 -7.2 66.8 102.1 103.1 0.990300678952473 47.7 52.2 0.913793103448276 17.6 20.3 0.866995073891626 29.5 31.4 35.4 33.6 1.05357142857143 47.9 48.2 31.6 39.4 1968 53 1563 0.555 10 0 0 "no_postseason" "no"
